sentence,label,phrase
"my whole reason for being in college is to go to med school, the classes i take are all classes that i need to complete in order to fulfill my dream of attending ucsf. i want to attend a great medical school so that i can move on to being a trauma surgeon in the future.",0,"[""I'm enrolled in the physics lecture class because I want to graduate college and attend medical school""]"
"so to fully answer the question, ""why am i here"", i would have to say i am ultimately here to learn all of the information i need to know to take do successful on the mcat so that i can attend an amazing medical school so that one day i am able to become an inspiring female trauma surgeon.",0,"[""I'm enrolled in the physics lecture class because I want to graduate college and attend medical school""]"
i am here because i want to get a degree.,1,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i want to go to med school and become a doctor.,1,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i want to help people and connect to patients.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i want to connect to the individual on a personal level and get to have a better relationship with them.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
"i would love to be able to help people physically and mentally, while being a friend.",0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
"i would love to work with elders and get to know them, their stories, and experiences.",0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i really want to keep learning.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
"i love learning, this is also partly why i want to go to med school.",0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i want to gain as much education and experience as i can get.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i would love to become a doctor in the future and do surgery or become a pediatrician.,1,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i want to also open up my own non profit organization.,1,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
it will be a hospital.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i am also really interested in the human body and how it works.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
"i want to be a part of the discovery of new things, especially in the med field.",0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
"i want to learn everything about it and how it functions, so i can spread my knowledge to others.",0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i just really want to make a big impact and leave my mark.,0,"['I am here because I want to get a degree', 'I want to go to med school and become a doctor', 'I would love to become a doctor in the future and do surgery or become a pediatrician', 'I want to also open up my own non profit organization', '']"
i am here at san francisco state university to prepare myself for the future.,0,['a degree in Cell and Molecular Biology']
"i want to become knowledgeable about different cultures, different personalities and most importantly different academic subjects that i am not yet completely comfortable with.",0,['a degree in Cell and Molecular Biology']
i am preparing myself in the best way possible by performing to the best of my abilities in all my courses.,0,['a degree in Cell and Molecular Biology']
"all my life, from childhood to today, i have proven to myself that pursing a degree in cell and molecular biology is what i am striving for.",1,['a degree in Cell and Molecular Biology']
a career in the medical field as a cardiothoracic surgeon is what will make me the happiest.,0,['a degree in Cell and Molecular Biology']
"i am intrigued by this career because i grew up with family who died due to heart conditions, therefore i want to be able to understand and form conclusions on my own that way i can comprehend the cause of their deaths.",0,['a degree in Cell and Molecular Biology']
"i have learned so much about myself during my time at sfsu, but i can honestly say that i am prepared and excited for what is to come for me and my future.",0,['a degree in Cell and Molecular Biology']
i am ready to set new expectations for myself and what i want to accomplish for my future.,0,['a degree in Cell and Molecular Biology']
i want to look back when im older and say that all my late nights and sacrifices have been worth it.,0,['a degree in Cell and Molecular Biology']
i am here to get my bachelors in biochemistry.,1,"['get my bachelors in Biochemistry ', 'pursue medicine']"
"i want to pursue medicine, but i know i have a disadvantage being at a csu, so my plan afterward is to transfer to a uc. my ideal goal is to be a medical examiner  forensic pathologist.",0,"['get my bachelors in Biochemistry ', 'pursue medicine']"
i'm in stem to have my requirements met for medical school.i'm currently enrolled in chemistry and physics so i'm more excited to take upper division than lower division.,0,"['get my bachelors in Biochemistry ', 'pursue medicine']"
"i'm not super soaked about my current science classes, so i'm going to change my major to something i enjoy while getting my pre-requisites met.",0,"['get my bachelors in Biochemistry ', 'pursue medicine']"
i am here because i always wanted to be involved in the stem field ever since i have been a little kid.,0,['first in my family to be able to go to college and pursue a degree in biology']
i was first brought in the stem field when my mother brought me a book about the solar system and the formation of the planets and moons in the solar system.,0,['first in my family to be able to go to college and pursue a degree in biology']
this sparked a natural curiosity inside of me to pursue this knowledge further.,0,['first in my family to be able to go to college and pursue a degree in biology']
another reason why i am here is that i would be the first in my family to be able to go to college and pursue a degree in biology.,1,['first in my family to be able to go to college and pursue a degree in biology']
"also, i am an african american male, and there is not a great representation in the stem fields, and  i want to help change that perception.",0,['first in my family to be able to go to college and pursue a degree in biology']
"eventually, when i attended high school, i was apart of an internship at the california academy of sciences as an education intern who would teach people about the various scientific topics that are discussed here.",0,['first in my family to be able to go to college and pursue a degree in biology']
"during my time there, i started to get more involved with the many biology departments which allow me to set up mentorships with the researchers to develop a love for biology because i have an interest in learning how biology works for the creation of all things that are living on the planet.",0,['first in my family to be able to go to college and pursue a degree in biology']
i am here in this world to make an impact.,0,['go to medical school and become a doctor and eventually do medical research']
i am here to make a change in the world.,0,['go to medical school and become a doctor and eventually do medical research']
"i want to make an impact in this world, even if it is a small dent.",0,['go to medical school and become a doctor and eventually do medical research']
my life goal is to go to medical school and become a doctor and eventually do medical research.,1,['go to medical school and become a doctor and eventually do medical research']
i want to do medical research on miscarriages.,0,['go to medical school and become a doctor and eventually do medical research']
by me being here in school and pursuing a career in the medical field i feel like i can make a huge impact by reducing the numbers of miscarriages and change the statistics of it.,0,['go to medical school and become a doctor and eventually do medical research']
"however, that is not the only medical research i would do, i would love to do more than that, thats why i am here.",0,['go to medical school and become a doctor and eventually do medical research']
"not only am i making an impact on the medical field and women who are pregnant, but i am also changing the stem norms.",0,['go to medical school and become a doctor and eventually do medical research']
"i am here to change the number of women in stem, to change the number of latina women in stem. i am also here to make my parents proud.",0,['go to medical school and become a doctor and eventually do medical research']
i am here to finish what i started and make all the money i invested in worth going to school.,0,['go to medical school and become a doctor and eventually do medical research']
"i am here to be happy, to make an impact, and to make a change during my life span.",0,['go to medical school and become a doctor and eventually do medical research']
i am taking sci 111 because it is a lower division requirement for my major.,0,['planning on declaring a concentration in zoology by the end of this semester']
i am majoring in biology and i am planning on declaring a concentration in zoology by the end of this semester.,1,['planning on declaring a concentration in zoology by the end of this semester']
i am taking this course because i have never taken physics before and i have heard that it is one of the most difficult courses that you take as a biology major.,0,['planning on declaring a concentration in zoology by the end of this semester']
"i would like to do well in the course and i have heard that the supplemental instruction courses are very helpful and that students who take these courses, on average, do better in the actual class in comparison to students who dont take the sci course.",0,['planning on declaring a concentration in zoology by the end of this semester']
"overall, i know that physics is a major requirement for a reason.",0,['planning on declaring a concentration in zoology by the end of this semester']
this means that i am going to need to understand some of the material that i learn in physics for my specific major.,0,['planning on declaring a concentration in zoology by the end of this semester']
"with that in mind, i am taking this course so that i not only pass my physics class but so that i can better understand the material and how to apply it to everyday situations.",0,['planning on declaring a concentration in zoology by the end of this semester']
"this course will also benefit me in case i decide to take the second physics course, physics 121, later on.",0,['planning on declaring a concentration in zoology by the end of this semester']
i am here to obtain a better understanding of basic physics concepts from the physics 111.,0,"['boost my GPA, making myself a more competitive medical school applicant']"
"in doing so, i can get a better grade in my current physics 111 class and boost my gpa, making myself a more competitive medical school applicant.",1,"['boost my GPA, making myself a more competitive medical school applicant']"
"further, with a solid foundation in physics, i can get a higher score on the mcat exam.",0,"['boost my GPA, making myself a more competitive medical school applicant']"
"i hope that through the sci course, i bring my grade in the parent class up to an a. with a strong foundation in physics, i can also hope to be a better physician in the future as i will have a more developed understanding of motion and how the body moves.",0,"['boost my GPA, making myself a more competitive medical school applicant']"
a more comprehensive understanding of kinesiology through physics should prove to be useful throughout med school as well as beyond.,0,"['boost my GPA, making myself a more competitive medical school applicant']"
"mostly, i am in this sci class so that i can get the best mastery of physics 111 topics and raise my gpa. without ever having taken a physics class, i do have some anxiety about the new material and applying complex math to some of the material.",0,"['boost my GPA, making myself a more competitive medical school applicant']"
i am confident that by studying and working with the sci class that i may feel more confident in the topic.,0,"['boost my GPA, making myself a more competitive medical school applicant']"
i am here because i am a first generation student and i want to make my parents proud.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
i am so privileged to be able to be going to college and be able to further my education.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
i want to finish college and then go to medial school and be able to become a obgyn doctor!,1,['finish college and then go to Medial school and be able to become a OBGYN doctor']
helping woman and being able to help and see the a human be created and form is so amazing to me and i find it super interesting and i am hoping that being able to go to college and doing good in all my classes will help me with my dreams come true.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
i am very lucky to be in such an amazing school and that my parents are able to help me and support me every step of the way.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
my sister wasnt able to go to a four year so for my family me being in a four year school is amazing and the fact that im the first from my family is amazing and i dont want to let them down.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
i am taking this class for extra help because i want to do really good and i want to be able to understand and pass the class with a good grade and actually understand it so that i can do good in the next physics class that i have to take in the future.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor']
i am here because i want to get a good grade if not an excellent one in my physics course.,0,['pass my class with a B or higher']
"im here to be more involved and focused on concepts that i am having a difficult time understanding, i am also here to work with students with different learning abilities and take them in as learning objectives for myself.",0,['pass my class with a B or higher']
i am here to not feel intimidated because i am involved in a class that is saying i need help and thats okay.,0,['pass my class with a B or higher']
i am here to learn from students and work with students in a classroom together to come to a better understanding of physics.,0,['pass my class with a B or higher']
"my main goal for this class is to help me pass my class with a b or higher, i am taking this si course to increase my ability to achieve this goal.",1,['pass my class with a B or higher']
im hoping to meet more people affiliated with my major and be more involved with students who are willing to learn and experience more on campus.,0,['pass my class with a B or higher']
i'm really looking forward to this sci class mainly to have a better understanding of physics ultimately.,0,['pass my class with a B or higher']
im hoping by the end of this course i can take what i learned and use it in my next physics course.,0,['pass my class with a B or higher']
i am here because i know that physics is hard and i knew that taking a sci course would benefit me to pass the class.,0,['I want to go to medical school ']
"physics is a course that i need to take for my major and although i want to say that i will miss physics, the truth is i wont however, i know that in the long run having had the opportunity to gain knowledge of physics will help me in my future academic career.",0,['I want to go to medical school ']
this far i have gained so much not just from physics but life as well.,0,['I want to go to medical school ']
"in a year i lost everything but now that i have come back, it almost feels as if i was meant to be here at this exact time in my life.",0,['I want to go to medical school ']
"no matter at what age i am in, i know that wherever i am in life it is because of my choices, god, and it is because i was meant to be there.",0,['I want to go to medical school ']
"that is why i am here, i am here for a reason that is beyond me and for the fact that i want to go to medical school and taking this class will help get there.",1,['I want to go to medical school ']
life works in mysterious ways and mannn am i learning a whole lot.,0,['I want to go to medical school ']
i am here because in my family it is expected of my brothers and i to go to college after we graduate from high school.,0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
"my mom has a masters degree and my dad has a bachelors degree, so it was never a question of if we go to college.",0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
our question was which college we are planning to go too.,0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
i am here in this class so that i can get extra practice of the topics that we learn from lecture.,0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
i am here at the school so i can get my bachelors degree for biology with a concentration in marine biology and limnology and get into a research lab.,1,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
"then after i graduate, i am planning to go straight into the masters degree.",0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
my goal is to get into the riptides program for my masters.,1,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
my ultimate goal is to become a marine biologist and eventually get a doctorates degree.,1,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
"in order to become a marine biologist, you need at least a masters degree.",0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
"another goal is to study the effects that global warming, ocean acidification, and water pollution has on the marine animals.",0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
"also, i would want to study the animals behavior and how they interact with each other.",0,"['get my bachelor’s degree for biology with a concentration in marine biology and limnology and get into a research lab ', 'My goal is to get into the RIPTIDES program for my Master’s', 'My ultimate goal is to become a marine biologist and eventually get a Doctorate’s Degree']"
i am attending science 111 to better understand the physics concept.,0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
"i originally enrolled into this class because i had no prerequisite completed to enroll in psychics 111, so i did the aleks, but my professor recommended me to take this course for extra assistance.",0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
"now that i am in this course, i am happy to attend a class that helps me understand the concepts of psychics.",0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
it is a great place to breakdown problem by problem as we do not do this in the class lectures.,0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
i am not a physics major but instead i am a child and adolescent major.,0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
the reason i am enrolled in psychics 111 was because i intend to attend medical college after attaining my bachelors degree and they have made psychics a requirement.,0,['attend medical college after attaining my bachelor’s degree and they have made Physics a requirement']
