sentence,phrase,tokens,bio_sim_words,chem_sim_words,phy_sim_words,math_sim_words,tech_sim_words,eng_sim_words,medical_terms,polarity,subjectivity,ner,interjections,nouns,adverb,verb,determiner,pronoun,adjective,preposition,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,able,actually,college,course,effort,excited,field,finish,help,high,im,learn,life,love,make,need,new,physics,place,purpose,school,sf,state,study,successful,things,thought,want,wanted,wasnt,work
i am here for the purpose of furthering my career.,"[""I am here for the purpose of furthering my career. I hold myself accountable and know that I'm here to grow. My job here is to move forward.""]","['i', 'am', 'here', 'for', 'the', 'purpose', 'of', 'furthering', 'my', 'career', '.']",0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,1,1,0,0,2,-0.19758307933807373,0.2241123914718628,0.1332925260066986,0.028513509780168533,0.13614249229431152,-0.36845675110816956,0.22538387775421143,0.39423054456710815,-0.21211962401866913,-0.1848665028810501,0.2191496193408966,-0.29203468561172485,-0.05384991317987442,0.14510519802570343,0.05502725765109062,0.06530600786209106,0.17632070183753967,-0.11778346449136734,-0.12016968429088593,-0.5279030203819275,-0.037913791835308075,-0.003045466262847185,0.3636443614959717,-0.12822450697422028,-0.058293260633945465,0.0993616133928299,-0.17788711190223694,0.002014856319874525,-0.1695423573255539,0.04744584858417511,0.32772645354270935,0.023380020633339882,0.38271135091781616,-0.20522184669971466,0.09326023608446121,0.3812386095523834,0.06641457229852676,0.04378194361925125,-0.034111522138118744,-0.26150456070899963,0.1705247014760971,-0.1364012509584427,-0.03221507370471954,-0.06475266814231873,0.12230153381824493,-0.020695293322205544,-0.23588363826274872,0.13352014124393463,0.11078108847141266,0.1857004165649414,0.09169580787420273,-0.09105531126260757,-0.11561958491802216,-0.06343688070774078,-0.07758595049381256,0.17327065765857697,0.08941800892353058,-0.013664310798048973,-0.10977303981781006,0.03908245638012886,0.05165816470980644,-0.16556040942668915,0.1728210151195526,0.21175292134284973,-0.06915351003408432,0.3708993196487427,0.23654040694236755,0.18265274167060852,-0.28812387585639954,0.18059465289115906,0.01984538324177265,0.1971942037343979,0.08293571323156357,0.09038667380809784,0.4888831675052643,-0.07921012490987778,0.03385469317436218,-0.009557430632412434,0.03355938941240311,-0.1430233269929886,-0.30286505818367004,0.10176704078912735,-0.0381242111325264,0.09461542218923569,-0.28110283613204956,0.018672514706850052,0.340005099773407,-0.02519180253148079,0.14868450164794922,-0.04485379531979561,0.41857343912124634,0.23284725844860077,-0.017313117161393166,0.02204076573252678,0.19679519534111023,-0.07853095233440399,0.34213244915008545,-0.13662055134773254,-0.07077881693840027,0.10539606958627701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
by that i mean i want to educate myself more biochemistry.,['I am here because not only is this a required class for my major but I want to attempt to learn and comprehend physics. By that i mean I want to educate myself more biochemistry.'],"['by', 'that', 'i', 'mean', 'i', 'want', 'to', 'educate', 'myself', 'more', 'biochemistry', '.']",0,1,0,0,0,0,0,0.09375,0.59375,0,0,2,0,1,1,1,2,1,-0.24605204164981842,0.18345865607261658,0.060751546174287796,0.058971866965293884,0.09199345856904984,-0.38798224925994873,0.20120792090892792,0.45601779222488403,-0.1878553330898285,-0.23558785021305084,0.17141248285770416,-0.31286385655403137,-0.06501111388206482,0.1988404244184494,0.06754450500011444,0.009227246977388859,0.17275291681289673,-0.20567946135997772,-0.13949114084243774,-0.5183244347572327,-0.03307904303073883,-0.015405561774969101,0.2831587791442871,-0.092170350253582,-0.021554358303546906,0.06784094125032425,-0.22298461198806763,0.07017918676137924,-0.1338099241256714,0.048157788813114166,0.3928304612636566,0.02420062944293022,0.3337109386920929,-0.17426086962223053,0.0764034315943718,0.29689913988113403,0.191207155585289,0.057254139333963394,-0.060179103165864944,-0.22266684472560883,0.055939435958862305,-0.025273770093917847,-0.058786071836948395,-0.11849899590015411,0.07779514044523239,0.003014463232830167,-0.14015239477157593,0.1290464997291565,0.11515776813030243,0.20038174092769623,-0.0059918854385614395,-0.05893366038799286,-0.08855609595775604,-0.008300027810037136,0.03168420121073723,0.18427883088588715,0.14612847566604614,0.06974530220031738,-0.12850353121757507,0.1551951766014099,0.03744753822684288,-0.06536538153886795,0.13716962933540344,0.1753060668706894,-0.10139066725969315,0.3241422474384308,0.28040429949760437,0.15504486858844757,-0.25576236844062805,0.33382511138916016,0.04962683841586113,0.18597830832004547,0.16649430990219116,-0.011769638396799564,0.45734262466430664,-0.2079349160194397,0.0038040720392018557,0.056854963302612305,0.02912054769694805,-0.23821744322776794,-0.3127731382846832,0.10937747359275818,-0.0688977912068367,0.08369866758584976,-0.25198981165885925,-0.059801436960697174,0.2811294198036194,0.035559818148612976,0.19800740480422974,-0.01743410713970661,0.4179600775241852,0.18676228821277618,-0.0007004978251643479,0.003556379582732916,0.187678724527359,-0.05424191802740097,0.24221806228160858,-0.10899137705564499,-0.07693345844745636,0.13959567248821259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
she has guided me throughout my life in wanting me to be successful.,"[""Here today, I am taking this summer course which is only one step of the millions that I've took that is on my way to pursuing my career in the medical field. In order to pursue my career in the medical field, I have to first get my degree in biology, which is where I am at right now.""]","['she', 'has', 'guided', 'me', 'throughout', 'my', 'life', 'in', 'wanting', 'me', 'to', 'be', 'successful', '.']",0,0,0,0,0,0,0,0.75,0.95,0,0,1,0,3,0,3,1,2,-0.07425976544618607,0.211940735578537,0.06807976961135864,0.025628644973039627,0.1828453689813614,-0.3956860303878784,0.19940756261348724,0.5605064630508423,-0.1865786910057068,-0.2668032944202423,0.14239846169948578,-0.3132759630680084,-0.0054350122809410095,0.19036875665187836,0.04433431848883629,-0.0192171111702919,0.16092044115066528,-0.09889014065265656,-0.06412550806999207,-0.3934362530708313,-0.0567103810608387,-0.11896821856498718,0.15850426256656647,-0.026567935943603516,-0.11029776930809021,0.05673886090517044,-0.17288349568843842,0.09734316915273666,-0.09064534306526184,0.042638424783945084,0.32079946994781494,0.03920591622591019,0.2584807872772217,-0.14744585752487183,0.04159758612513542,0.28637439012527466,0.1307598501443863,-0.024739710614085197,-0.11750971525907516,-0.25733137130737305,0.08186102658510208,-0.058355048298835754,-0.043370600789785385,-0.03374718874692917,0.0912962481379509,0.022506587207317352,-0.15907883644104004,0.05324544385075569,0.06163239851593971,0.17240142822265625,-0.02959982305765152,-0.11178655922412872,-0.09446504712104797,-0.05238877236843109,-0.03810131549835205,0.15981142222881317,0.05699477717280388,0.06706608831882477,-0.03138482943177223,0.06547056883573532,0.04290976747870445,-0.12368864566087723,0.14354723691940308,0.15351298451423645,-0.17214423418045044,0.35009366273880005,0.28402408957481384,0.10405261069536209,-0.23778823018074036,0.2751721739768982,0.034506019204854965,0.14024093747138977,0.20769844949245453,0.01658550091087818,0.3962763547897339,-0.1403491348028183,-0.026586588472127914,0.05996554344892502,-0.05569015070796013,-0.14594563841819763,-0.25042086839675903,0.06297817826271057,-0.08624158799648285,0.044009771198034286,-0.17286810278892517,-0.046912260353565216,0.2982894778251648,0.045740239322185516,0.17878805100917816,-0.10370846092700958,0.35354483127593994,0.1367209255695343,-0.010300697758793831,0.06753884255886078,0.14656412601470947,-0.10391950607299805,0.26442864537239075,-0.12962473928928375,-0.020554017275571823,0.11812372505664825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"so, overall i really appreciate these ""introductory"" classes because they are helping us grow and learn our critical thinking skills.","['So, overall I really appreciate these ""introductory"" classes because they are helping us grow and learn our critical thinking skills.']","['so', ',', 'overall', 'i', 'really', 'appreciate', 'these', '``', 'introductory', ""''"", 'classes', 'because', 'they', 'are', 'helping', 'us', 'grow', 'and', 'learn', 'our', 'critical', 'thinking', 'skills', '.']",0,0,0,0,0,0,1,0.06666666666666667,0.3333333333333333,0,0,5,2,3,1,2,3,1,-0.1594240963459015,0.1651933342218399,0.09710441529750824,0.020680895075201988,0.11687831580638885,-0.3232101500034332,0.20880940556526184,0.5089353322982788,-0.21894145011901855,-0.20864565670490265,0.04700273275375366,-0.3463975787162781,-0.0004451856075320393,0.19194987416267395,0.05202671140432358,-0.12752120196819305,0.09734316170215607,-0.2233583927154541,-0.10166378319263458,-0.4591113030910492,-0.06218947097659111,-0.08094052225351334,0.11352124065160751,-0.12368886172771454,-0.012762579135596752,0.0032321265898644924,-0.2223834991455078,0.08058077096939087,-0.10955874621868134,0.0324239581823349,0.2793065011501312,0.02259247936308384,0.27111929655075073,-0.1333400011062622,-0.03967949375510216,0.30364862084388733,0.14164865016937256,-0.009880365803837776,-0.10229332745075226,-0.2888789772987366,0.04613418132066727,-0.12796637415885925,-0.01883040741086006,-0.054968081414699554,0.14295589923858643,0.036857761442661285,-0.14972393214702606,0.025093164294958115,0.03551631048321724,0.1918158382177353,0.006367343477904797,-0.09321538358926773,-0.10378263890743256,-0.04544176906347275,-0.05436692386865616,0.12867717444896698,0.08739454299211502,0.02218949794769287,-0.10566312074661255,0.12194971740245819,0.10572223365306854,-0.050221193581819534,0.10458757728338242,0.12933875620365143,-0.16359250247478485,0.27492740750312805,0.14264105260372162,0.18250800669193268,-0.23582573235034943,0.26636937260627747,0.0935904011130333,0.21415512263774872,0.21354487538337708,-0.010807733982801437,0.4007144570350647,-0.17545104026794434,0.0007559260120615363,0.03160529583692551,-0.03441996872425079,-0.12168000638484955,-0.22447331249713898,0.05053321644663811,-0.1701827496290207,0.11139718443155289,-0.19080114364624023,-0.04951148480176926,0.24131527543067932,0.15701445937156677,0.20393994450569153,-0.058500152081251144,0.3830423355102539,0.15408752858638763,-0.05461692810058594,0.008815824054181576,0.31542813777923584,0.002509398851543665,0.24688610434532166,-0.11941766738891602,-0.03319636732339859,0.026318620890378952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"if i want to make sure that i deeply understand these basic biology concepts, i need to make an effort to discuss these topics outside of lecture.","['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']","['if', 'i', 'want', 'to', 'make', 'sure', 'that', 'i', 'deeply', 'understand', 'these', 'basic', 'biology', 'concepts', ',', 'i', 'need', 'to', 'make', 'an', 'effort', 'to', 'discuss', 'these', 'topics', 'outside', 'of', 'lecture', '.']",1,1,0,1,0,0,0,0.125,0.3659722222222222,0,0,6,0,3,3,0,5,4,-0.21537597477436066,0.2118307501077652,0.10838291049003601,0.040675241500139236,0.1160636842250824,-0.39181244373321533,0.23430472612380981,0.5056599378585815,-0.20611189305782318,-0.268926203250885,0.11953382194042206,-0.3378373682498932,-0.0133795365691185,0.2041836380958557,0.0861043632030487,-0.05640390142798424,0.16511771082878113,-0.20354169607162476,-0.13994130492210388,-0.5439704656600952,-0.0407237783074379,-0.04929270222783089,0.23486153781414032,-0.08736415952444077,-0.03307348117232323,0.03788298740983009,-0.259305477142334,0.12131678313016891,-0.10360533744096756,0.06741992384195328,0.30186906456947327,0.018101276829838753,0.3115617036819458,-0.18706001341342926,0.02101278118789196,0.2940175533294678,0.15755636990070343,0.038492996245622635,-0.0500921756029129,-0.21558207273483276,0.058305736631155014,-0.08684223890304565,-0.03968384489417076,-0.047252535820007324,0.09369797259569168,0.024590210989117622,-0.13729827105998993,0.06682825088500977,0.07877381891012192,0.23241408169269562,0.012884510681033134,-0.1022743210196495,-0.10408835858106613,-0.03866599500179291,-0.009120937436819077,0.15761630237102509,0.11830001324415207,0.05419772490859032,-0.11118227243423462,0.1780911237001419,0.07728046178817749,-0.10383368283510208,0.12125737220048904,0.16019706428050995,-0.10652738064527512,0.3338686227798462,0.22208334505558014,0.19172775745391846,-0.2895945608615875,0.2968463897705078,0.06418215483427048,0.19274984300136566,0.21006841957569122,-0.022300399839878082,0.4478239119052887,-0.18829262256622314,-0.010134518146514893,0.03611636534333229,0.011415503919124603,-0.2143179029226303,-0.29400330781936646,0.09175950288772583,-0.14686435461044312,0.06583302468061447,-0.23178303241729736,-0.04992339015007019,0.275901734828949,0.06453706324100494,0.20318403840065002,-0.07097550481557846,0.41484490036964417,0.14889556169509888,-0.02650367096066475,0.018775003030896187,0.26760271191596985,-0.05112908408045769,0.27464738488197327,-0.11340633034706116,-0.06806343048810959,0.08677154779434204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i have always loved learning and deciding to pursue higher education at sf state was something i had never even thought of.,"['To go indepth, excelling in my studies will lead to getting into a great Physical Therapy program.']","['i', 'have', 'always', 'loved', 'learning', 'and', 'deciding', 'to', 'pursue', 'higher', 'education', 'at', 'sf', 'state', 'was', 'something', 'i', 'had', 'never', 'even', 'thought', 'of', '.']",0,0,0,0,0,0,0,0.475,0.65,0,0,6,3,6,0,0,2,2,-0.09788951277732849,0.12443102151155472,0.16237013041973114,0.15930010378360748,0.10528898984193802,-0.3291586637496948,0.20103079080581665,0.5151906609535217,-0.2253393977880478,-0.22082749009132385,0.19587059319019318,-0.36850109696388245,-0.013603663071990013,0.19707712531089783,0.007318297401070595,0.057496536523103714,0.19000555574893951,-0.14315469563007355,-0.17235718667507172,-0.5359578132629395,-0.010478668846189976,-0.05372725799679756,0.23630928993225098,-0.0831972286105156,-0.1560230404138565,0.031494177877902985,-0.14884726703166962,-0.02303449623286724,-0.20590892434120178,0.024973230436444283,0.2940378487110138,0.07712138444185257,0.3456984758377075,-0.21415700018405914,0.050664495676755905,0.4116244316101074,0.18093563616275787,-0.050736941397190094,-0.08112964034080505,-0.24928034842014313,0.13437630236148834,-0.05244359001517296,-0.05490005016326904,0.008783796802163124,0.1792980283498764,0.024737484753131866,-0.22438983619213104,0.05121767520904541,0.10584308952093124,0.1807515025138855,0.03525878116488457,-0.04806574806571007,-0.07365309447050095,-0.050975825637578964,0.027945583686232567,0.25621089339256287,0.07316086441278458,0.09137000888586044,-0.11884915083646774,0.12261970341205597,-0.03744061291217804,-0.026585817337036133,0.10093465447425842,0.11220485717058182,-0.1625027060508728,0.3080192804336548,0.19235704839229584,0.18891043961048126,-0.22485128045082092,0.16813606023788452,-0.026967786252498627,0.18969260156154633,0.11003170162439346,0.011862547136843204,0.4836254417896271,-0.07296517491340637,0.0325830914080143,0.06581414490938187,-0.0410551056265831,-0.1366652101278305,-0.273757666349411,0.15553481876850128,-0.04462572559714317,0.15090356767177582,-0.3363450765609741,0.02386295236647129,0.2715218961238861,0.06189805641770363,0.2596352994441986,-0.05578652769327164,0.4646463096141815,0.2981530427932739,-0.016439707949757576,0.08563364297151566,0.19079488515853882,-0.0007035774760879576,0.1704547256231308,-0.13476702570915222,-0.016512764617800713,0.11413932591676712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
i also want to be an anchor or a safe place for the students that i teach because i believe its important to have that in high school or in life in general.im here in astronomy because i love the stars and space and i want to expand my view and attention to more than just earthly things because the universe is more than just earth.,['Im here in astronomy because I love the stars and space and I want to expand my view and attention to more than just earthly things because the universe is more than just earth.'],"['i', 'also', 'want', 'to', 'be', 'an', 'anchor', 'or', 'a', 'safe', 'place', 'for', 'the', 'students', 'that', 'i', 'teach', 'because', 'i', 'believe', 'its', 'important', 'to', 'have', 'that', 'in', 'high', 'school', 'or', 'in', 'life', 'in', 'general.im', 'here', 'in', 'astronomy', 'because', 'i', 'love', 'the', 'stars', 'and', 'space', 'and', 'i', 'want', 'to', 'expand', 'my', 'view', 'and', 'attention', 'to', 'more', 'than', 'just', 'earthly', 'things', 'because', 'the', 'universe', 'is', 'more', 'than', 'just', 'earth', '.']",1,1,0,1,0,0,0,0.4266666666666667,0.6066666666666667,0,0,18,4,3,6,0,6,11,-0.2034946084022522,0.17024920880794525,0.08981651067733765,0.053819507360458374,0.10245585441589355,-0.3555912375450134,0.19659724831581116,0.4555402398109436,-0.18925438821315765,-0.23614290356636047,0.1261296272277832,-0.332735151052475,-0.023403313010931015,0.19784200191497803,0.05343830585479736,-0.03696281835436821,0.14878042042255402,-0.18167567253112793,-0.12929421663284302,-0.4923063814640045,-0.033274319022893906,-0.07000991702079773,0.24104245007038116,-0.08638355880975723,-0.04363476485013962,0.04954748600721359,-0.20155343413352966,0.03517531603574753,-0.14977853000164032,0.0625142902135849,0.31428664922714233,0.011834724806249142,0.2954879105091095,-0.18378575146198273,0.040009722113609314,0.31244295835494995,0.1584865152835846,0.020092787221074104,-0.0714573934674263,-0.23253795504570007,0.106404148042202,-0.0854727253317833,-0.060268618166446686,-0.04229661449790001,0.12091714143753052,0.016273071989417076,-0.1577785164117813,0.07604929059743881,0.0946679636836052,0.21507945656776428,0.046467944979667664,-0.10884255170822144,-0.09266491234302521,-0.05238255485892296,-0.017032969743013382,0.17776410281658173,0.10512686520814896,0.027217596769332886,-0.1212378591299057,0.1124303862452507,0.06242428719997406,-0.08452197909355164,0.12849408388137817,0.15057964622974396,-0.09572775661945343,0.3255518972873688,0.206707164645195,0.18867558240890503,-0.24440217018127441,0.27044662833213806,0.050506945699453354,0.2182920128107071,0.1835646778345108,0.030156100168824196,0.464509516954422,-0.14256620407104492,0.023878633975982666,0.031391020864248276,0.013290493749082088,-0.19281895458698273,-0.281058669090271,0.09640096873044968,-0.11298186331987381,0.08549881726503372,-0.2658226788043976,-0.06927821785211563,0.2670523226261139,0.06851117312908173,0.19802579283714294,-0.05238299071788788,0.4415801167488098,0.20342488586902618,-0.022211356088519096,0.024545995518565178,0.23364406824111938,-0.029025385156273842,0.26991593837738037,-0.12503869831562042,-0.04828297719359398,0.1008053794503212,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0
i came to sf state alone and not knowing anyone but i have to say it was the best decision that i made.,['I have been around my home for almost two decades and I wanted to reinvent myself.'],"['i', 'came', 'to', 'sf', 'state', 'alone', 'and', 'not', 'knowing', 'anyone', 'but', 'i', 'have', 'to', 'say', 'it', 'was', 'the', 'best', 'decision', 'that', 'i', 'made', '.']",0,0,0,0,0,0,0,1.0,0.3,0,0,6,2,6,1,1,1,1,-0.13196627795696259,0.1286190003156662,0.1469702273607254,0.1304834485054016,0.08428425341844559,-0.34565165638923645,0.1891482174396515,0.48735734820365906,-0.18639305233955383,-0.22043132781982422,0.18781083822250366,-0.35632050037384033,-0.05590001493692398,0.19694213569164276,0.027951383963227272,0.0559377521276474,0.1975271850824356,-0.1647682785987854,-0.16845960915088654,-0.5175663828849792,-0.013117088004946709,-0.023541124537587166,0.24870434403419495,-0.11641502380371094,-0.12497671693563461,0.006902966648340225,-0.18624316155910492,-0.031016236171126366,-0.1712895929813385,0.05485440790653229,0.30469685792922974,0.02123338170349598,0.36976751685142517,-0.19335444271564484,0.06826074421405792,0.3472432494163513,0.20072157680988312,-0.03143938630819321,-0.059815261512994766,-0.24722500145435333,0.08112618327140808,-0.006331313401460648,-0.025457065552473068,-0.017511354759335518,0.1449606567621231,0.010541120544075966,-0.19334764778614044,0.07447141408920288,0.0800928995013237,0.22186243534088135,-0.0012902957387268543,-0.0472986176609993,-0.07314728945493698,-0.042318686842918396,0.0667547732591629,0.23972724378108978,0.12288350611925125,0.0998302474617958,-0.09779224544763565,0.16872939467430115,-0.005142588168382645,-0.016873205080628395,0.07989934086799622,0.11422737687826157,-0.11314954608678818,0.3191695511341095,0.1990801841020584,0.1802230030298233,-0.260370671749115,0.27196159958839417,0.0006554081337526441,0.17737911641597748,0.1681431084871292,0.010734893381595612,0.5217779278755188,-0.1412314921617508,0.05923576280474663,0.04424910992383957,-0.029861465096473694,-0.21496959030628204,-0.2910599410533905,0.18199077248573303,-0.08221228420734406,0.14070549607276917,-0.2956419289112091,-0.023999514058232307,0.21166495978832245,0.05604209750890732,0.23186703026294708,-0.02049226313829422,0.4583667814731598,0.25540363788604736,-0.028847957029938698,0.0847785621881485,0.2108176052570343,-0.02045329287648201,0.1705799251794815,-0.11039553582668304,-0.012975391931831837,0.11319053918123245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"hopefully, i can finish the course excited for the next physics course that is required for my major.","[""Although joining the class wasn't something I chose for myself, at least for the rest of the semester I'm choosing for myself that I will A's the course. I'm hoping that in this course we'll conduct some experiments that'll at least about something I've never seen before. Hopefully, I can finish the course excited for the next Physics course that is required for my major.""]","['hopefully', ',', 'i', 'can', 'finish', 'the', 'course', 'excited', 'for', 'the', 'next', 'physics', 'course', 'that', 'is', 'required', 'for', 'my', 'major', '.']",1,1,0,1,0,0,0,0.14583333333333334,0.4166666666666667,0,0,4,1,3,2,0,2,2,-0.12895923852920532,0.22084146738052368,0.16315510869026184,0.021303769201040268,0.16410711407661438,-0.4047603905200958,0.2920985221862793,0.5477060675621033,-0.2395765483379364,-0.25981849431991577,0.21267521381378174,-0.3942166864871979,-0.027476554736495018,0.19671516120433807,0.06911178678274155,-0.04665972292423248,0.2438257336616516,-0.04742644727230072,-0.0730358436703682,-0.5459040999412537,-0.0527380146086216,-0.05517290160059929,0.2635281980037689,-0.0827849805355072,-0.07491516321897507,0.04622165486216545,-0.22272729873657227,0.13022290170192719,-0.18691638112068176,0.07640725374221802,0.19521179795265198,-0.04856300354003906,0.4076892137527466,-0.2404358983039856,0.02873554453253746,0.2888202965259552,0.10820502042770386,0.005009697750210762,-0.026714099571108818,-0.25217482447624207,0.15399578213691711,-0.1411943882703781,-0.050846781581640244,0.06607557833194733,0.13694912195205688,0.02378903701901436,-0.19576376676559448,0.0340149849653244,0.07153888046741486,0.2638450264930725,0.11727125197649002,-0.18238863348960876,-0.07595594972372055,-0.09784173965454102,-0.08920636773109436,0.12084242701530457,0.06512057036161423,0.020975230261683464,-0.06679393351078033,0.08117103576660156,-0.003532628295943141,-0.16745099425315857,0.12374937534332275,0.21655331552028656,-0.0471164733171463,0.42924636602401733,0.11217175424098969,0.2952183485031128,-0.31994330883026123,0.15428389608860016,-0.009032388217747211,0.24865835905075073,0.17909444868564606,-0.016361180692911148,0.5601377487182617,-0.0726717934012413,0.07520783692598343,0.010232046246528625,-0.0075403545051813126,-0.17592357099056244,-0.31585490703582764,0.1268927901983261,-0.11683885008096695,0.1291734129190445,-0.32497644424438477,0.03586491942405701,0.30568110942840576,-0.06631266325712204,0.1733042448759079,-0.1169264018535614,0.47842374444007874,0.16836589574813843,-0.053434524685144424,0.04550284147262573,0.3346126973628998,-0.05849231034517288,0.41434699296951294,-0.034539464861154556,-0.030054977163672447,0.055387139320373535,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tying back to the prompt, i am here to learn some physics and further myself in my academic journey.",['I am here to learn some physics and further myself in my academic journey.'],"['tying', 'back', 'to', 'the', 'prompt', ',', 'i', 'am', 'here', 'to', 'learn', 'some', 'physics', 'and', 'further', 'myself', 'in', 'my', 'academic', 'journey', '.']",1,1,0,1,0,0,0,0.0,0.16666666666666666,0,0,5,2,2,2,0,2,1,-0.21516092121601105,0.1783238649368286,0.08959056437015533,0.022363120689988136,0.1448618322610855,-0.3521401882171631,0.20431843400001526,0.45689481496810913,-0.1952858865261078,-0.25427666306495667,0.1504681557416916,-0.3088057339191437,-0.05747438222169876,0.22875595092773438,0.042101528495550156,0.015260526910424232,0.1604824662208557,-0.15829890966415405,-0.13686111569404602,-0.49429798126220703,-0.040460098534822464,-0.03415423259139061,0.29731252789497375,-0.11879836767911911,-0.028722813352942467,0.07595430314540863,-0.1670031100511551,0.036874935030937195,-0.15032745897769928,0.07079009711742401,0.3410753309726715,0.028000179678201675,0.31305569410324097,-0.18522866070270538,0.052359145134687424,0.3427164554595947,0.11337513476610184,0.029554646462202072,-0.03456978127360344,-0.23240430653095245,0.1318194419145584,-0.07229187339544296,-0.06307671219110489,-0.04779311269521713,0.11442524194717407,-0.011880181729793549,-0.17314590513706207,0.08176622539758682,0.09759896248579025,0.2084517627954483,0.04249884933233261,-0.11476049572229385,-0.13509753346443176,-0.04225435480475426,-0.009144165553152561,0.17722909152507782,0.11355150490999222,0.04193583130836487,-0.10748932510614395,0.09803112596273422,0.037582289427518845,-0.11276472359895706,0.18332967162132263,0.1579507738351822,-0.12025326490402222,0.3237999975681305,0.28052544593811035,0.17694059014320374,-0.24567042291164398,0.28804147243499756,0.03118792362511158,0.20796123147010803,0.17246808111667633,0.06290736049413681,0.4553675353527069,-0.14443355798721313,0.023748597130179405,-0.0073016975075006485,2.089025110763032e-05,-0.1687663197517395,-0.2853778898715973,0.09928736835718155,-0.08645246922969818,0.06484175473451614,-0.2341414988040924,-0.08504771441221237,0.2703041136264801,-0.017524199560284615,0.16432586312294006,-0.035639695823192596,0.3990746736526489,0.22691679000854492,0.018440084531903267,0.004777634050697088,0.21486447751522064,-0.04716471582651138,0.29212209582328796,-0.1350124329328537,-0.04649623855948448,0.14143584668636322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
