CMDLINE /Users/gbaldonado/.pyenv/versions/3.10.12/bin/python3.10 tacit-app_social.py /Users/gbaldonado/Developer/ml-alma-taccti/ml-alma-taccti/data/to_be_tacited/batch_2 False mprof plot
MEM 1691.605469 1722580708.9319
MEM 1707.875000 1722580709.0330
MEM 1721.480469 1722580709.1382
MEM 1738.128906 1722580709.2434
MEM 1699.140625 1722580709.3445
MEM 1713.359375 1722580709.4497
MEM 1726.304688 1722580709.5546
MEM 1714.265625 1722580709.6599
MEM 1729.175781 1722580709.7651
MEM 1707.335938 1722580709.8654
MEM 1705.062500 1722580709.9705
MEM 1719.578125 1722580710.0757
MEM 1716.949219 1722580710.1809
MEM 1731.179688 1722580710.2830
MEM 1734.035156 1722580710.3882
MEM 1748.007812 1722580710.4934
MEM 1744.742188 1722580710.5988
MEM 1759.304688 1722580710.7040
MEM 1772.957031 1722580710.8044
MEM 1785.773438 1722580710.9097
MEM 1742.410156 1722580711.0149
MEM 1755.906250 1722580711.1164
MEM 1764.773438 1722580711.2168
MEM 1706.332031 1722580711.3220
MEM 1721.460938 1722580711.4272
MEM 1701.761719 1722580711.5324
MEM 1713.523438 1722580711.6332
MEM 1725.914062 1722580711.7384
MEM 1716.046875 1722580711.8437
MEM 1730.703125 1722580711.9489
MEM 1743.953125 1722580712.0541
MEM 1652.812500 1722580712.1593
MEM 1662.070312 1722580712.2601
MEM 1677.316406 1722580712.3653
MEM 1649.308594 1722580712.4706
MEM 1646.082031 1722580712.5758
MEM 1659.933594 1722580712.6810
MEM 1673.214844 1722580712.7862
MEM 1688.082031 1722580712.8914
MEM 1675.617188 1722580712.9966
MEM 1688.363281 1722580713.0999
MEM 1702.562500 1722580713.2051
MEM 1651.222656 1722580713.3103
MEM 1660.613281 1722580713.4156
MEM 1672.570312 1722580713.5166
MEM 1683.710938 1722580713.6169
MEM 1635.589844 1722580713.7221
MEM 1644.402344 1722580713.8274
MEM 1653.773438 1722580713.9326
MEM 1600.250000 1722580714.0378
MEM 1611.175781 1722580714.1430
MEM 1620.562500 1722580714.2477
MEM 1525.816406 1722580714.3530
MEM 1536.902344 1722580714.4582
MEM 1545.316406 1722580714.5634
MEM 1551.453125 1722580714.6684
MEM 1494.312500 1722580714.7737
MEM 1503.199219 1722580714.8770
MEM 1352.886719 1722580714.9811
MEM 1266.890625 1722580715.0826
MEM 1200.808594 1722580715.1866
MEM 1207.542969 1722580715.2919
MEM 1219.347656 1722580715.3971
MEM 1227.714844 1722580715.5000
MEM 1181.222656 1722580715.6003
MEM 1151.828125 1722580715.7047
MEM 1146.328125 1722580715.8051
MEM 1159.617188 1722580715.9103
MEM 1172.187500 1722580716.0155
MEM 1186.359375 1722580716.1167
MEM 1182.648438 1722580716.2189
MEM 1196.511719 1722580716.3213
MEM 1208.488281 1722580716.4265
MEM 1209.269531 1722580716.5317
MEM 1205.335938 1722580716.6370
MEM 1196.722656 1722580716.7422
MEM 1212.179688 1722580716.8431
MEM 1226.683594 1722580716.9483
MEM 1240.871094 1722580717.0526
MEM 1258.058594 1722580717.1543
MEM 1274.335938 1722580717.2595
MEM 1288.500000 1722580717.3647
MEM 1300.824219 1722580717.4699
MEM 1315.816406 1722580717.5719
MEM 1315.757812 1722580717.6729
MEM 1319.906250 1722580717.7782
MEM 1300.464844 1722580717.8834
MEM 1315.261719 1722580717.9886
MEM 1329.937500 1722580718.0938
MEM 1321.085938 1722580718.1990
MEM 1286.167969 1722580718.3043
MEM 1296.589844 1722580718.4066
MEM 1261.628906 1722580718.5069
MEM 1251.984375 1722580718.6121
MEM 1215.312500 1722580718.7173
MEM 1224.039062 1722580718.8179
MEM 1231.332031 1722580718.9231
MEM 1242.199219 1722580719.0283
MEM 1193.054688 1722580719.1343
MEM 1202.546875 1722580719.2377
MEM 1212.875000 1722580719.3429
MEM 1177.140625 1722580719.4481
MEM 1188.859375 1722580719.5503
MEM 1146.539062 1722580719.6539
MEM 1117.359375 1722580719.7557
MEM 1126.609375 1722580719.8609
MEM 1115.695312 1722580719.9661
MEM 1104.742188 1722580720.0669
MEM 1113.511719 1722580720.1722
MEM 1122.449219 1722580720.2774
MEM 1113.093750 1722580720.3830
MEM 1125.628906 1722580720.4877
MEM 1137.167969 1722580720.5929
MEM 1146.242188 1722580720.6968
MEM 1155.195312 1722580720.8021
MEM 1165.839844 1722580720.9073
MEM 1176.421875 1722580721.0125
MEM 1144.664062 1722580721.1177
MEM 1100.085938 1722580721.2229
MEM 1110.792969 1722580721.3282
MEM 1119.832031 1722580721.4334
MEM 1116.042969 1722580721.5387
MEM 1116.933594 1722580721.6412
MEM 1125.523438 1722580721.7464
MEM 1133.667969 1722580721.8468
MEM 1144.332031 1722580721.9504
MEM 1149.265625 1722580722.0557
MEM 1123.875000 1722580722.1609
MEM 1098.527344 1722580722.2614
MEM 1103.191406 1722580722.3666
MEM 1109.839844 1722580722.4686
MEM 1121.343750 1722580722.5738
MEM 1134.230469 1722580722.6791
MEM 1134.308594 1722580722.7838
MEM 1146.632812 1722580722.8891
MEM 1160.859375 1722580722.9943
MEM 1171.046875 1722580723.0995
MEM 1183.023438 1722580723.2047
MEM 1177.867188 1722580723.3098
MEM 1189.046875 1722580723.4151
MEM 1116.726562 1722580723.5203
MEM 1127.898438 1722580723.6255
MEM 1091.527344 1722580723.7267
MEM 1030.757812 1722580723.8319
MEM 984.222656 1722580723.9371
MEM 995.003906 1722580724.0424
MEM 987.125000 1722580724.1479
MEM 996.925781 1722580724.2531
MEM 991.406250 1722580724.3568
MEM 917.988281 1722580724.4602
MEM 780.027344 1722580724.5624
MEM 770.082031 1722580724.6677
MEM 757.714844 1722580724.7682
MEM 755.992188 1722580724.8734
MEM 766.343750 1722580724.9738
MEM 772.046875 1722580725.0778
MEM 770.562500 1722580725.1832
MEM 773.703125 1722580725.2884
MEM 777.253906 1722580725.3929
MEM 769.859375 1722580725.4981
MEM 776.949219 1722580725.5985
MEM 794.519531 1722580725.7038
MEM 806.515625 1722580725.8091
MEM 780.507812 1722580725.9143
MEM 783.910156 1722580726.0196
MEM 794.683594 1722580726.1236
MEM 780.613281 1722580726.2288
MEM 775.523438 1722580726.3341
MEM 768.320312 1722580726.4393
MEM 768.125000 1722580726.5446
MEM 762.457031 1722580726.6498
MEM 772.183594 1722580726.7550
MEM 774.601562 1722580726.8602
MEM 783.351562 1722580726.9655
MEM 780.566406 1722580727.0678
MEM 788.726562 1722580727.1730
MEM 798.210938 1722580727.2782
MEM 798.808594 1722580727.3835
MEM 808.753906 1722580727.4887
MEM 818.253906 1722580727.5940
MEM 827.242188 1722580727.6992
MEM 834.398438 1722580727.8044
MEM 844.769531 1722580727.9096
MEM 854.363281 1722580728.0148
MEM 864.238281 1722580728.1200
MEM 850.007812 1722580728.2254
MEM 858.210938 1722580728.3307
MEM 858.195312 1722580728.4359
MEM 861.093750 1722580728.5411
MEM 870.406250 1722580728.6464
MEM 879.421875 1722580728.7498
MEM 881.714844 1722580728.8551
MEM 888.949219 1722580728.9597
MEM 897.691406 1722580729.0623
MEM 906.410156 1722580729.1675
MEM 916.578125 1722580729.2727
MEM 919.925781 1722580729.3779
MEM 928.832031 1722580729.4831
MEM 937.539062 1722580729.5883
MEM 934.726562 1722580729.6936
MEM 942.996094 1722580729.7989
MEM 950.695312 1722580729.9030
MEM 955.925781 1722580730.0033
MEM 964.199219 1722580730.1086
MEM 972.406250 1722580730.2138
MEM 982.078125 1722580730.3190
MEM 993.570312 1722580730.4242
MEM 1003.312500 1722580730.5295
MEM 1010.792969 1722580730.6347
MEM 1020.269531 1722580730.7349
MEM 1031.695312 1722580730.8401
MEM 1039.968750 1722580730.9454
MEM 1048.546875 1722580731.0509
MEM 1060.722656 1722580731.1561
MEM 1068.929688 1722580731.2613
MEM 1080.265625 1722580731.3665
MEM 1088.917969 1722580731.4717
MEM 1022.476562 1722580731.5757
MEM 1009.324219 1722580731.6810
MEM 1011.882812 1722580731.7834
MEM 885.777344 1722580731.8838
MEM 880.355469 1722580731.9845
MEM 784.210938 1722580732.0890
MEM 787.015625 1722580732.1944
MEM 770.203125 1722580732.2992
MEM 770.593750 1722580732.4046
MEM 755.355469 1722580732.5099
MEM 716.484375 1722580732.6152
MEM 700.507812 1722580732.7197
MEM 695.937500 1722580732.8249
MEM 696.058594 1722580732.9256
MEM 704.347656 1722580733.0294
MEM 705.820312 1722580733.1296
MEM 699.832031 1722580733.2335
MEM 708.574219 1722580733.3387
MEM 717.941406 1722580733.4439
MEM 725.906250 1722580733.5491
MEM 725.011719 1722580733.6512
MEM 727.023438 1722580733.7564
MEM 715.101562 1722580733.8588
MEM 701.136719 1722580733.9621
MEM 710.375000 1722580734.0673
MEM 716.511719 1722580734.1725
MEM 721.988281 1722580734.2768
MEM 731.578125 1722580734.3815
MEM 737.398438 1722580734.4846
MEM 723.312500 1722580734.5898
MEM 726.070312 1722580734.6924
MEM 742.960938 1722580734.7961
MEM 773.230469 1722580734.8990
MEM 790.066406 1722580735.0043
MEM 786.656250 1722580735.1096
MEM 788.039062 1722580735.2136
MEM 773.453125 1722580735.3174
MEM 757.207031 1722580735.4228
MEM 700.960938 1722580735.5249
MEM 655.359375 1722580735.6292
MEM 627.656250 1722580735.7331
MEM 615.839844 1722580735.8336
MEM 625.257812 1722580735.9389
MEM 625.937500 1722580736.0426
MEM 614.886719 1722580736.1478
MEM 619.839844 1722580736.2516
MEM 605.566406 1722580736.3569
MEM 593.582031 1722580736.4621
MEM 597.003906 1722580736.5668
MEM 593.566406 1722580736.6720
MEM 603.074219 1722580736.7772
MEM 614.078125 1722580736.8824
MEM 621.746094 1722580736.9847
MEM 612.589844 1722580737.0900
MEM 622.609375 1722580737.1952
MEM 632.781250 1722580737.2969
MEM 629.597656 1722580737.4002
MEM 621.253906 1722580737.5031
MEM 609.875000 1722580737.6083
MEM 597.835938 1722580737.7135
MEM 598.503906 1722580737.8182
MEM 582.589844 1722580737.9189
MEM 583.886719 1722580738.0241
MEM 570.671875 1722580738.1293
MEM 579.515625 1722580738.2336
MEM 580.484375 1722580738.3348
MEM 585.250000 1722580738.4396
MEM 515.265625 1722580738.5471
MEM 504.910156 1722580738.6536
MEM 501.042969 1722580738.7589
MEM 509.992188 1722580738.8607
MEM 505.765625 1722580738.9659
MEM 513.179688 1722580739.0711
MEM 521.394531 1722580739.1764
MEM 529.628906 1722580739.2817
MEM 537.816406 1722580739.3869
MEM 547.339844 1722580739.4922
MEM 556.480469 1722580739.5974
MEM 561.820312 1722580739.7016
MEM 571.085938 1722580739.8034
MEM 580.343750 1722580739.9086
MEM 585.503906 1722580740.0109
MEM 581.113281 1722580740.1162
MEM 604.804688 1722580740.2214
MEM 590.234375 1722580740.3266
MEM 599.546875 1722580740.4311
MEM 609.378906 1722580740.5340
MEM 620.554688 1722580740.6393
MEM 627.937500 1722580740.7446
MEM 617.718750 1722580740.8460
MEM 609.753906 1722580740.9512
MEM 615.476562 1722580741.0565
MEM 597.019531 1722580741.1586
MEM 556.699219 1722580741.2588
MEM 555.425781 1722580741.3641
MEM 550.023438 1722580741.4693
MEM 559.382812 1722580741.5745
MEM 562.531250 1722580741.6761
MEM 575.023438 1722580741.7813
MEM 586.945312 1722580741.8836
MEM 596.910156 1722580741.9842
MEM 614.210938 1722580742.0894
MEM 632.429688 1722580742.1946
MEM 638.984375 1722580742.2998
MEM 642.707031 1722580742.4017
MEM 654.722656 1722580742.5070
MEM 672.308594 1722580742.6122
MEM 666.625000 1722580742.7174
MEM 669.792969 1722580742.8226
MEM 674.496094 1722580742.9279
MEM 683.058594 1722580743.0302
MEM 662.750000 1722580743.1340
MEM 672.820312 1722580743.2392
MEM 678.246094 1722580743.3444
MEM 669.460938 1722580743.4496
MEM 681.183594 1722580743.5548
MEM 684.964844 1722580743.6600
MEM 694.187500 1722580743.7653
MEM 706.539062 1722580743.8698
MEM 713.089844 1722580743.9717
MEM 740.863281 1722580744.0769
MEM 746.398438 1722580744.1822
MEM 747.636719 1722580744.2856
MEM 741.726562 1722580744.3908
MEM 742.109375 1722580744.4953
MEM 707.878906 1722580744.6005
MEM 696.828125 1722580744.7057
MEM 709.011719 1722580744.8097
MEM 690.617188 1722580744.9149
MEM 685.058594 1722580745.0177
MEM 694.257812 1722580745.1229
MEM 701.890625 1722580745.2281
MEM 686.273438 1722580745.3334
MEM 693.433594 1722580745.4353
MEM 701.140625 1722580745.5406
MEM 708.382812 1722580745.6458
MEM 703.746094 1722580745.7510
MEM 712.449219 1722580745.8557
MEM 711.960938 1722580745.9611
MEM 676.703125 1722580746.0635
MEM 682.886719 1722580746.1674
MEM 692.164062 1722580746.2726
MEM 699.851562 1722580746.3765
MEM 704.878906 1722580746.4804
MEM 707.996094 1722580746.5853
MEM 713.359375 1722580746.6905
MEM 700.445312 1722580746.7958
MEM 704.851562 1722580746.9010
MEM 696.484375 1722580747.0022
MEM 682.039062 1722580747.1074
MEM 623.656250 1722580747.2126
MEM 622.117188 1722580747.3178
MEM 627.378906 1722580747.4230
MEM 634.332031 1722580747.5233
MEM 624.398438 1722580747.6280
MEM 629.386719 1722580747.7326
MEM 586.988281 1722580747.8459
MEM 592.773438 1722580747.9511
MEM 607.003906 1722580748.0523
MEM 613.785156 1722580748.1575
MEM 621.644531 1722580748.2627
MEM 628.390625 1722580748.3660
MEM 637.085938 1722580748.4688
MEM 646.445312 1722580748.5740
MEM 657.324219 1722580748.6793
MEM 664.636719 1722580748.7841
MEM 670.960938 1722580748.8893
MEM 651.953125 1722580748.9918
MEM 660.457031 1722580749.0970
MEM 668.960938 1722580749.2022
MEM 677.382812 1722580749.3074
MEM 688.871094 1722580749.4126
MEM 713.375000 1722580749.5178
MEM 708.843750 1722580749.6189
MEM 720.593750 1722580749.7200
MEM 733.183594 1722580749.8244
MEM 734.753906 1722580749.9296
MEM 728.285156 1722580750.0348
MEM 706.687500 1722580750.1385
MEM 711.546875 1722580750.2438
MEM 677.812500 1722580750.3471
MEM 673.718750 1722580750.4514
MEM 604.984375 1722580750.5541
MEM 613.707031 1722580750.6594
MEM 618.285156 1722580750.7646
MEM 622.652344 1722580750.8690
MEM 621.710938 1722580750.9724
MEM 630.667969 1722580751.0777
MEM 634.902344 1722580751.1829
MEM 638.539062 1722580751.2857
MEM 640.523438 1722580751.3900
MEM 647.421875 1722580751.4927
MEM 655.613281 1722580751.5935
MEM 665.843750 1722580751.6987
MEM 654.296875 1722580751.7994
MEM 606.972656 1722580751.9046
MEM 618.566406 1722580752.0098
MEM 625.785156 1722580752.1118
MEM 628.488281 1722580752.2171
MEM 637.304688 1722580752.3218
MEM 646.058594 1722580752.4269
MEM 653.292969 1722580752.5285
MEM 658.699219 1722580752.6338
MEM 638.136719 1722580752.7391
MEM 643.386719 1722580752.8436
MEM 648.933594 1722580752.9458
MEM 643.289062 1722580753.0511
MEM 643.109375 1722580753.1516
MEM 640.500000 1722580753.2568
MEM 644.460938 1722580753.3620
MEM 654.593750 1722580753.4626
MEM 644.679688 1722580753.5679
MEM 650.761719 1722580753.6731
MEM 657.933594 1722580753.7783
MEM 663.093750 1722580753.8835
MEM 671.894531 1722580753.9887
MEM 652.500000 1722580754.0940
MEM 660.496094 1722580754.1992
MEM 658.523438 1722580754.3044
MEM 666.683594 1722580754.4096
MEM 676.105469 1722580754.5127
MEM 683.972656 1722580754.6175
