sentence,phrase,tokens,bio_sim_words,chem_sim_words,phy_sim_words,math_sim_words,tech_sim_words,eng_sim_words,medical_terms,polarity,subjectivity,ner,interjections,nouns,adverb,verb,determiner,pronoun,adjetive,preposition,embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,embedding20,embedding21,embedding22,embedding23,embedding24,embedding25,embedding26,embedding27,embedding28,embedding29,embedding30,embedding31,embedding32,embedding33,embedding34,embedding35,embedding36,embedding37,embedding38,embedding39,embedding40,embedding41,embedding42,embedding43,embedding44,embedding45,embedding46,embedding47,embedding48,embedding49,embedding50,embedding51,embedding52,embedding53,embedding54,embedding55,embedding56,embedding57,embedding58,embedding59,embedding60,embedding61,embedding62,embedding63,embedding64,embedding65,embedding66,embedding67,embedding68,embedding69,embedding70,embedding71,embedding72,embedding73,embedding74,embedding75,embedding76,embedding77,embedding78,embedding79,embedding80,embedding81,embedding82,embedding83,embedding84,embedding85,embedding86,embedding87,embedding88,embedding89,embedding90,embedding91,embedding92,embedding93,embedding94,embedding95,embedding96,embedding97,embedding98,embedding99
our professor makes this class really enjoyable and hes really helpful.,['Our professor makes this class really enjoyable and hes really helpful.'],"['our', 'professor', 'makes', 'this', 'class', 'really', 'enjoyable', 'and', 'hes', 'really', 'helpful', '.']",0,0,0,0,0,0,0,0.35,0.4,0,0,3,2,0,1,0,2,0,-0.16253459453582764,0.1610545814037323,0.07891873270273209,0.059332288801670074,0.08979306370019913,-0.3055952489376068,0.2128073275089264,0.49571555852890015,-0.19292743504047394,-0.24063630402088165,0.06968226283788681,-0.38549864292144775,-0.023452334105968475,0.21049025654792786,0.03025948628783226,-0.16153234243392944,0.12613777816295624,-0.16231769323349,-0.08850909024477005,-0.48355332016944885,-0.06776043027639389,-0.10174262523651123,0.09577441960573196,-0.09292184561491013,-0.039142388850450516,-0.03994983434677124,-0.281840980052948,0.07599349319934845,-0.14501123130321503,0.03295815363526344,0.20704415440559387,-0.006183636840432882,0.3005792200565338,-0.1549164354801178,-0.006095207296311855,0.26499512791633606,0.16656550765037537,-0.007646037731319666,-0.05888977646827698,-0.2491762936115265,0.05928594619035721,-0.12413902580738068,0.008811060339212418,-0.002881356980651617,0.13003143668174744,0.014499683864414692,-0.15278823673725128,0.03344234824180603,0.03617033734917641,0.2684516906738281,0.04921209067106247,-0.1500961035490036,-0.04150416702032089,-0.05654265731573105,-0.00827290490269661,0.17486903071403503,0.10059714317321777,0.07022573798894882,-0.10387198626995087,0.16289465129375458,0.07151975482702255,-0.05186610296368599,0.05783366039395332,0.09973792731761932,-0.08628694713115692,0.24414753913879395,0.12173333019018173,0.31231048703193665,-0.25807324051856995,0.25276196002960205,0.12335692346096039,0.22415241599082947,0.25165045261383057,-0.03176693990826607,0.4838434159755707,-0.1332683563232422,0.028302501887083054,0.02747071348130703,-0.04150291904807091,-0.20843000710010529,-0.29387491941452026,0.12400009483098984,-0.17366698384284973,0.1616705060005188,-0.2314542829990387,-0.0470949187874794,0.21797630190849304,0.1425301730632782,0.2360176295042038,-0.04254249483346939,0.4613185524940491,0.1984511911869049,-0.07337066531181335,0.06442189961671829,0.31311866641044617,0.027027130126953125,0.27699732780456543,-0.07297443598508835,0.006682977080345154,0.018611829727888107
i made them a family.,"['Because of my hardships, I can better connect and help others with their issues. From a young age, I have believed my life purpose is to help save and rescue animals in need. So I am here for my own individual pursuits, and to shape the lives and pursuits of those around me.']","['i', 'made', 'them', 'a', 'family', '.']",0,0,0,0,0,0,1,0.0,0.0,0,0,2,0,1,1,1,0,0,-0.13034547865390778,0.20794399082660675,0.0485110804438591,0.04850057512521744,0.11769554764032364,-0.42100048065185547,0.17958413064479828,0.5313316583633423,-0.2042902410030365,-0.20758342742919922,0.18854288756847382,-0.3272104561328888,-0.03989117592573166,0.19893082976341248,-0.019546715542674065,0.025751227512955666,0.14792513847351074,-0.11763541400432587,-0.1075756773352623,-0.5025582909584045,-0.05411890894174576,-0.09024057537317276,0.20767280459403992,-0.0038686408661305904,-0.0852600559592247,0.05325940251350403,-0.17665919661521912,0.08099985122680664,-0.14195045828819275,0.012742584571242332,0.38022226095199585,0.0866733193397522,0.33923742175102234,-0.1795196235179901,0.06944835931062698,0.33969539403915405,0.19959671795368195,-0.022524038329720497,-0.10953960567712784,-0.3154178559780121,0.056335557252168655,-0.06763492524623871,-0.05469110608100891,-0.13260383903980255,0.13016466796398163,0.0002039395330939442,-0.1603183150291443,0.12502719461917877,0.07642717659473419,0.12939873337745667,-0.052343547344207764,-0.04657131806015968,-0.02656649984419346,-0.02067902684211731,0.0014258607989177108,0.15324445068836212,0.06742147356271744,0.05924435704946518,-0.06392717361450195,0.09002968668937683,0.0349871926009655,-0.13624675571918488,0.1267600953578949,0.17745018005371094,-0.17706629633903503,0.33938607573509216,0.3073757588863373,0.15222197771072388,-0.25049448013305664,0.3142314553260803,0.054059989750385284,0.1566479355096817,0.10276572406291962,-0.007113676518201828,0.4269712567329407,-0.09843826293945312,-0.04696561023592949,0.09220888465642929,-0.015288676135241985,-0.182594433426857,-0.2879975140094757,0.08874630182981491,-0.003696718020364642,0.1275038719177246,-0.23694486916065216,0.03532136604189873,0.33976760506629944,0.06580160558223724,0.22028100490570068,-0.041579581797122955,0.3760569989681244,0.19090940058231354,0.020211579278111458,0.026154261082410812,0.13272276520729065,-0.12822237610816956,0.23957881331443787,-0.12512364983558655,-0.024509284645318985,0.16394737362861633
i am here to give back to the world.,['I am here to give back to the world. I feel at my best when I am able to put myself aside and help someone feel happy or get better on whatever the task is on hand. I have so many things I want to be able to do for my community and hopefully for the world. I want to be remembered by everyone I am hopefully going to help in my life.'],"['i', 'am', 'here', 'to', 'give', 'back', 'to', 'the', 'world', '.']",0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,1,1,0,0,0,-0.2602742910385132,0.218522846698761,0.07356859743595123,0.021152637898921967,0.14329911768436432,-0.4089782238006592,0.2125968635082245,0.46630871295928955,-0.19434602558612823,-0.31457969546318054,0.17222777009010315,-0.33672431111335754,-0.06229060888290405,0.24788382649421692,0.09938661009073257,0.04013180732727051,0.1722579002380371,-0.20767033100128174,-0.1570047289133072,-0.572306752204895,-0.061820387840270996,-0.02692767232656479,0.37146487832069397,-0.18407052755355835,-0.00625815661624074,0.06722325831651688,-0.25080007314682007,0.03734356164932251,-0.11765820533037186,0.1005849838256836,0.4257495701313019,0.043804798275232315,0.3647967576980591,-0.20588935911655426,0.10119479149580002,0.37549054622650146,0.1240730956196785,0.08765852451324463,-0.02277940884232521,-0.21334625780582428,0.1093830019235611,-0.027964122593402863,-0.05068964138627052,-0.07604750990867615,0.08079294860363007,-0.013608104549348354,-0.17162853479385376,0.11524906754493713,0.10473308712244034,0.24939540028572083,0.011897621676325798,-0.08456218242645264,-0.11721503734588623,-0.0052515859715640545,0.07854946702718735,0.19918039441108704,0.17761008441448212,0.08606758713722229,-0.1062346026301384,0.17391546070575714,0.057427942752838135,-0.13840235769748688,0.17565079033374786,0.1795664131641388,-0.09612623602151871,0.3526531457901001,0.36180171370506287,0.16932597756385803,-0.28290408849716187,0.36099547147750854,0.05388915166258812,0.1857784390449524,0.2078467458486557,0.07818177342414856,0.4685359001159668,-0.20599418878555298,0.030658066272735596,-0.03571050986647606,0.03092801943421364,-0.25110065937042236,-0.34079408645629883,0.14752249419689178,-0.10252576321363449,0.03284420818090439,-0.20371639728546143,-0.11874541640281677,0.29958009719848633,-0.004497726913541555,0.17598968744277954,-0.0295912716537714,0.425809770822525,0.2588512599468231,0.00673532672226429,-0.017008036375045776,0.21549899876117706,-0.060970697551965714,0.2589428126811981,-0.15457285940647125,-0.06935269385576248,0.16106848418712616
i'm really looking forward to this sci class mainly to have a better understanding of physics ultimately.,"['I am also here to work with students with different learning abilities and take them in as learning objectives for myself', 'I am here to learn from students and work with students in a classroom together to come to a better understanding of physics']","['i', ""'m"", 'really', 'looking', 'forward', 'to', 'this', 'sci', 'class', 'mainly', 'to', 'have', 'a', 'better', 'understanding', 'of', 'physics', 'ultimately', '.']",1,1,0,1,0,0,0,0.21666666666666667,0.5083333333333333,0,0,4,4,2,2,0,2,1,-0.22434335947036743,0.18716047704219818,0.11315064132213593,0.057472679764032364,0.13489606976509094,-0.35798075795173645,0.24175310134887695,0.5416978597640991,-0.21793997287750244,-0.31337738037109375,0.12328397482633591,-0.38073647022247314,-0.020010201260447502,0.28502070903778076,0.028238313272595406,-0.10617916285991669,0.16725976765155792,-0.13557744026184082,-0.1048048809170723,-0.5548793077468872,-0.07762294262647629,-0.07919725775718689,0.2205987572669983,-0.07133688032627106,-0.018511109054088593,0.02337939478456974,-0.266740620136261,0.17903625965118408,-0.17326274514198303,0.05423809960484505,0.23000077903270721,-0.0038459261413663626,0.31781259179115295,-0.19428440928459167,0.036708343774080276,0.31294187903404236,0.14351379871368408,0.04252752289175987,-0.024002935737371445,-0.16963306069374084,0.12277165800333023,-0.12789206206798553,-0.07537788152694702,-0.0008730301051400602,0.11794573813676834,0.007990789599716663,-0.18027937412261963,0.07049825042486191,0.09150201827287674,0.28553467988967896,0.10155360400676727,-0.19686852395534515,-0.07050436735153198,-0.04155260697007179,-0.017807910218834877,0.20823395252227783,0.09668911248445511,0.025070499628782272,-0.0763893723487854,0.13711868226528168,0.04797378182411194,-0.16104520857334137,0.136953204870224,0.2028701901435852,-0.07488003373146057,0.35607075691223145,0.20920851826667786,0.3240017294883728,-0.2754422724246979,0.2530861496925354,0.0946226641535759,0.2659975290298462,0.21418042480945587,-0.011619883589446545,0.5121513605117798,-0.10257019847631454,0.017800617963075638,-0.009724998846650124,0.033755701035261154,-0.22391211986541748,-0.3626675009727478,0.11906205862760544,-0.11800095438957214,0.08282586187124252,-0.2736380994319916,-0.04717518761754036,0.3112177848815918,-0.005144115537405014,0.19391733407974243,-0.059985820204019547,0.46221572160720825,0.20340271294116974,-0.031311970204114914,0.006880475673824549,0.30674949288368225,-0.027242999523878098,0.3387913703918457,-0.08061587065458298,-0.028820158913731575,0.10897833853960037
think about it geniuses like einstein or sports phenoms like lebron james matter to us. even though they have nothing to do with us we admire them because of their will and their potential to or ability to do things we hadn't seen before.,"['That is what I believe the purpose of humanity is, to have the potential to change and ultimately live up to that potential is probably THE MOST IMPORTANT thing anyone can do. And because of that I believe the reason we exist is or the reason we are ""here"" is to live up to our potential.']","['think', 'about', 'it', 'geniuses', 'like', 'einstein', 'or', 'sports', 'phenoms', 'like', 'lebron', 'james', 'matter', 'to', 'us', '.', 'even', 'though', 'they', 'have', 'nothing', 'to', 'do', 'with', 'us', 'we', 'admire', 'them', 'because', 'of', 'their', 'will', 'and', 'their', 'potential', 'to', 'or', 'ability', 'to', 'do', 'things', 'we', 'had', ""n't"", 'seen', 'before', '.']",0,0,0,0,0,0,1,0.0,1.0,0,0,9,3,4,0,7,1,7,-0.15532845258712769,0.18016129732131958,0.08513177186250687,0.055907364934682846,0.08415068686008453,-0.32190024852752686,0.1796806901693344,0.43654823303222656,-0.16790997982025146,-0.18648125231266022,0.06248248741030693,-0.33654701709747314,0.007355250883847475,0.14649511873722076,0.05654626712203026,-0.10007370263338089,0.10132436454296112,-0.22467900812625885,-0.10664267092943192,-0.4532827138900757,-0.05711854621767998,-0.10799873620271683,0.12041404098272324,-0.07980400323867798,-0.06198779121041298,0.0043976763263344765,-0.2403692603111267,0.031127192080020905,-0.08466791361570358,0.0384921096265316,0.29238587617874146,0.045912954956293106,0.2295585572719574,-0.12426633387804031,0.0025014097336679697,0.2643357515335083,0.14949491620063782,-0.010900545865297318,-0.09131737053394318,-0.2587071359157562,0.030107004567980766,-0.09059800952672958,-0.01818005181849003,-0.03950457274913788,0.10934217274188995,0.06032361090183258,-0.1192023754119873,0.030682070180773735,0.03146330267190933,0.19719934463500977,-0.011001779697835445,-0.07776989787817001,-0.051004912704229355,-0.03326636925339699,-0.019521566107869148,0.15733033418655396,0.11832165718078613,0.056030116975307465,-0.12305182963609695,0.1407080590724945,0.09338155388832092,-0.04124923795461655,0.06235560402274132,0.10038357228040695,-0.14369195699691772,0.2554970979690552,0.16043207049369812,0.16236917674541473,-0.234201580286026,0.26973631978034973,0.07215815037488937,0.1621359884738922,0.21848444640636444,-0.00033354322658851743,0.3588818609714508,-0.15725766122341156,-0.021557534113526344,0.053816601634025574,-0.03202006220817566,-0.17292030155658722,-0.22654153406620026,0.08091501891613007,-0.15934120118618011,0.1080259308218956,-0.1769685000181198,-0.04694899171590805,0.22683817148208618,0.20172171294689178,0.21805614233016968,-0.06495250016450882,0.37561312317848206,0.14649522304534912,-0.06864109635353088,0.03308320418000221,0.2510669231414795,-0.002599367406219244,0.20497488975524902,-0.12216730415821075,-0.031076276674866676,0.01708635874092579
i am worried about getting bored.,['I like doing physically competitive stuff with friends and people.'],"['i', 'am', 'worried', 'about', 'getting', 'bored', '.']",0,0,0,0,0,0,0,-0.5,1.0,0,0,1,0,3,0,0,0,1,-0.24067746102809906,0.15847371518611908,0.10973808169364929,0.09681152552366257,0.05386769771575928,-0.278060644865036,0.23493818938732147,0.3918997347354889,-0.22446785867214203,-0.17838484048843384,0.12109246850013733,-0.3354562819004059,-0.028675315901637077,0.16321462392807007,0.02697541005909443,-0.0458727590739727,0.09096649289131165,-0.17365805804729462,-0.12938641011714935,-0.4618415832519531,-0.036654695868492126,-0.03705867752432823,0.2509823739528656,-0.13216783106327057,0.009195529855787754,0.008454901166260242,-0.18801771104335785,-0.010872013866901398,-0.15534356236457825,0.044147685170173645,0.31672051548957825,0.028788672760128975,0.3448127210140228,-0.14478956162929535,0.043260008096694946,0.35400882363319397,0.1442781686782837,0.026305466890335083,-0.0076856897212564945,-0.2563847005367279,0.07562796026468277,-0.0877542570233345,-0.04350323975086212,-0.07927881926298141,0.09323355555534363,-0.024538109079003334,-0.18495391309261322,0.11752081662416458,0.10085298866033554,0.20861323177814484,0.05075909197330475,-0.084175705909729,-0.06083008646965027,-0.01494679506868124,0.02519981563091278,0.223471000790596,0.13997741043567657,0.03625427931547165,-0.10038245469331741,0.09853994846343994,0.042527247220277786,-0.05875710770487785,0.08341007679700851,0.13461615145206451,-0.10559167712926865,0.28270503878593445,0.15443982183933258,0.21253840625286102,-0.23165905475616455,0.20555399358272552,0.06780340522527695,0.21912537515163422,0.1610206514596939,0.004014106001704931,0.4361147880554199,-0.11023235321044922,0.027420781552791595,-0.007825003005564213,0.01812918297946453,-0.18696217238903046,-0.27002155780792236,0.11598404496908188,-0.04071207344532013,0.13238075375556946,-0.27813825011253357,-0.028077542781829834,0.2403356283903122,0.0248428825289011,0.17477679252624512,-0.013534006662666798,0.3927147686481476,0.21734310686588287,-0.05733659490942955,0.02200501225888729,0.22252075374126434,0.002413252368569374,0.19002775847911835,-0.16171957552433014,-0.014601004309952259,0.06652621179819107
"by going to school teaching this class, i am able to gain perspectives sufficient knowledge to provide a helping hand to all.",['I am able to gain perspectives sufficient knowledge to provide a helping hand to all.'],"['by', 'going', 'to', 'school', 'teaching', 'this', 'class', ',', 'i', 'am', 'able', 'to', 'gain', 'perspectives', 'sufficient', 'knowledge', 'to', 'provide', 'a', 'helping', 'hand', 'to', 'all', '.']",0,0,0,0,0,0,0,0.5,0.625,0,0,6,0,5,3,0,2,1,-0.17194071412086487,0.1860821396112442,0.0769379511475563,0.01250879094004631,0.15330204367637634,-0.4076108932495117,0.19754920899868011,0.534584105014801,-0.17820151150226593,-0.3132399320602417,0.1403643637895584,-0.3494568467140198,-0.03779521584510803,0.25325271487236023,0.0313858687877655,0.007104878313839436,0.17989487946033478,-0.15342356264591217,-0.11161670833826065,-0.5077148079872131,-0.028025640174746513,-0.07409587502479553,0.2578660547733307,-0.08954043686389923,-0.07099530100822449,0.05654524266719818,-0.19804829359054565,0.08318353444337845,-0.13424207270145416,0.08030477166175842,0.3414561450481415,0.03899050131440163,0.3151192367076874,-0.2008933424949646,0.03557047247886658,0.2984369993209839,0.12199155986309052,0.014372148551046848,-0.03967371582984924,-0.19150091707706451,0.12494532763957977,-0.03515390306711197,-0.05303957313299179,-0.035632822662591934,0.11477694660425186,0.0027888501062989235,-0.13673534989356995,0.031124567613005638,0.07272646576166153,0.227797731757164,0.014798536896705627,-0.1146070659160614,-0.08821269869804382,-0.046170029789209366,0.04430968314409256,0.1572335809469223,0.12561510503292084,0.0851907804608345,-0.08527704328298569,0.13110026717185974,0.013827204704284668,-0.12464460730552673,0.1259935051202774,0.15290215611457825,-0.15634691715240479,0.3515811562538147,0.3136146664619446,0.18101932108402252,-0.27394598722457886,0.3217228651046753,0.018875090405344963,0.18616622686386108,0.21538996696472168,0.01817942224442959,0.4518462121486664,-0.1497204750776291,0.006466567981988192,0.022226432338356972,-0.019104089587926865,-0.18827269971370697,-0.31382638216018677,0.12838490307331085,-0.11192231625318527,0.06431722640991211,-0.18276162445545197,-0.08801956474781036,0.2767223119735718,0.016956297680735588,0.18433842062950134,-0.04893583431839943,0.3889256715774536,0.20068003237247467,0.01356495264917612,0.0008694231510162354,0.23992381989955902,-0.0534900426864624,0.2732113003730774,-0.10665661841630936,-0.032672081142663956,0.16117599606513977
why am i here?,['I think I am here to help others. I always liked taking care of people and trying to help.'],"['why', 'am', 'i', 'here', '?']",0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,-0.3927253484725952,0.17733117938041687,0.12033708393573761,0.11805623024702072,0.051087915897369385,-0.33815160393714905,0.2609361410140991,0.23817957937717438,-0.21154293417930603,-0.11859044432640076,0.30078619718551636,-0.35794204473495483,-0.0834554061293602,0.2030417025089264,0.14855119585990906,0.09726954996585846,0.2186313271522522,-0.22366514801979065,-0.22595606744289398,-0.7448590993881226,-0.02977614849805832,0.16934673488140106,0.5195464491844177,-0.3417118191719055,0.07470409572124481,0.06996997445821762,-0.29703667759895325,-0.15105116367340088,-0.24700100719928741,0.0814516618847847,0.48399820923805237,-0.04028339684009552,0.649416446685791,-0.30279308557510376,0.21864038705825806,0.5386795997619629,0.15677380561828613,0.16739949584007263,0.08320138603448868,-0.391541987657547,0.16664540767669678,-0.08928047120571136,-0.0058216191828250885,-0.1006242111325264,0.1097714900970459,-0.04439838230609894,-0.2891679108142853,0.2760937213897705,0.15269333124160767,0.20919093489646912,0.13716258108615875,-0.009435955435037613,-0.05990774184465408,-0.01092124916613102,0.08223913609981537,0.30074048042297363,0.2115672081708908,-0.01633727177977562,-0.14333155751228333,0.1787615418434143,0.0700717568397522,-0.08387480676174164,0.18510180711746216,0.2432234287261963,0.10851719230413437,0.3438144028186798,0.13887923955917358,0.3238563537597656,-0.33922022581100464,0.21983465552330017,0.031906019896268845,0.25428399443626404,-0.0032441988587379456,0.0993129163980484,0.7334771156311035,-0.18881995975971222,0.12005507200956345,-0.07655414193868637,0.12354344874620438,-0.31738191843032837,-0.39560776948928833,0.19466915726661682,-0.00028988439589738846,0.1747126579284668,-0.4502083659172058,-0.024864189326763153,0.3083122968673706,-0.08783791959285736,0.1668965369462967,0.04836190491914749,0.6204490065574646,0.3761325180530548,-0.04748893156647682,-0.0005665554199367762,0.26626694202423096,-0.014218196272850037,0.2477145791053772,-0.09566386044025421,-0.07003618776798248,0.09163512289524078
i am here because i want to boarded my knowledge and learn from others and myself.,['I am here because I want to boarded my knowledge and learn from others and myself.'],"['i', 'am', 'here', 'because', 'i', 'want', 'to', 'boarded', 'my', 'knowledge', 'and', 'learn', 'from', 'others', 'and', 'myself', '.']",0,0,0,0,0,0,0,0.0,0.0,0,0,5,1,1,0,1,0,2,-0.2488650679588318,0.18511226773262024,0.07277663052082062,0.037524450570344925,0.14873722195625305,-0.35976529121398926,0.2583330571651459,0.4451143443584442,-0.18977336585521698,-0.2710619866847992,0.19339966773986816,-0.2935236394405365,-0.05702870339155197,0.20761482417583466,0.07266625761985779,0.03860919177532196,0.18547163903713226,-0.19067882001399994,-0.16373315453529358,-0.5389916896820068,-0.042821817100048065,-0.004707701969891787,0.3253830373287201,-0.136918842792511,-0.0015117158181965351,0.09933771193027496,-0.1993197351694107,0.060718096792697906,-0.1261667162179947,0.0566411018371582,0.4262674152851105,0.023881124332547188,0.35918352007865906,-0.20083555579185486,0.07476241141557693,0.3596593141555786,0.17461611330509186,0.0712546855211258,-0.05585508793592453,-0.24255025386810303,0.11249502003192902,-0.050069477409124374,-0.05801774561405182,-0.11878310143947601,0.10294681042432785,-0.026382198557257652,-0.1612597107887268,0.11041922867298126,0.14165107905864716,0.18858923017978668,0.004584086127579212,-0.07393693923950195,-0.14875638484954834,-0.027903206646442413,0.023852180689573288,0.1697983741760254,0.12986820936203003,0.05456114187836647,-0.12402800470590591,0.11759720742702484,0.0520193912088871,-0.1080097183585167,0.22616861760616302,0.17947645485401154,-0.12136712670326233,0.31859487295150757,0.2843922972679138,0.1366555541753769,-0.23339055478572845,0.2883521616458893,0.04913938790559769,0.21403157711029053,0.14659613370895386,0.044499654322862625,0.4599374830722809,-0.2283257246017456,0.016370099037885666,0.01133386604487896,0.025402823463082314,-0.20640161633491516,-0.3148459494113922,0.09021326154470444,-0.062353771179914474,0.034663859754800797,-0.24533003568649292,-0.10061927139759064,0.3203224837779999,-0.02288299798965454,0.14757093787193298,-0.0565209686756134,0.41827335953712463,0.21058760583400726,0.025016050785779953,-0.007500205188989639,0.1898038238286972,-0.052609074860811234,0.2759852707386017,-0.1356395184993744,-0.084323950111866,0.16125628352165222
regardless of what i officially end up doing i'd like to be able to help others and create a meaningful connection to people with what i am doing.,"[""Regardless of what I officially end up doing I'd like to be able to help others and create a meaningful connection to people with what I am doing. Being able to help people gives me purpose in life and makes me feel needed.""]","['regardless', 'of', 'what', 'i', 'officially', 'end', 'up', 'doing', 'i', ""'d"", 'like', 'to', 'be', 'able', 'to', 'help', 'others', 'and', 'create', 'a', 'meaningful', 'connection', 'to', 'people', 'with', 'what', 'i', 'am', 'doing', '.']",0,0,0,0,0,0,0,0.5,0.5625,0,0,4,2,6,1,0,3,2,-0.20384328067302704,0.20521077513694763,0.06954435259103775,0.03775610774755478,0.11452490091323853,-0.3904098868370056,0.20698492228984833,0.4963151216506958,-0.18167050182819366,-0.2694534659385681,0.11734313517808914,-0.34284770488739014,-0.02729431539773941,0.20403793454170227,0.06785021722316742,-0.030695460736751556,0.15641595423221588,-0.21917209029197693,-0.1366981863975525,-0.5201529264450073,-0.03556876629590988,-0.055343374609947205,0.22094421088695526,-0.0782981887459755,-0.05296177417039871,0.0323614738881588,-0.24767738580703735,0.08133692294359207,-0.11149376630783081,0.045893389731645584,0.36552712321281433,0.026328133419156075,0.31243985891342163,-0.17274965345859528,0.03248417750000954,0.3104534447193146,0.19119837880134583,0.028587423264980316,-0.09084223210811615,-0.22960437834262848,0.04495527967810631,-0.03892947733402252,-0.03281637653708458,-0.07545319199562073,0.10482746362686157,0.024167729541659355,-0.1321227103471756,0.08031811565160751,0.0841313898563385,0.2206878960132599,-0.02365776337683201,-0.07500232011079788,-0.0797942653298378,-0.039663560688495636,0.040709227323532104,0.16958476603031158,0.13118165731430054,0.06723657995462418,-0.11317472159862518,0.1617472767829895,0.07467508316040039,-0.08331775665283203,0.10893755406141281,0.14974342286586761,-0.125748872756958,0.3160403072834015,0.24720661342144012,0.14886577427387238,-0.26701873540878296,0.3391849100589752,0.06555657833814621,0.18455561995506287,0.20615403354167938,-0.014766388572752476,0.43304702639579773,-0.19123642146587372,-0.004083879757672548,0.05295858532190323,0.0060570212081074715,-0.2320418655872345,-0.30759909749031067,0.09301802515983582,-0.13609430193901062,0.06548459827899933,-0.20239248871803284,-0.072528176009655,0.2743546962738037,0.0979825109243393,0.21109960973262787,-0.04154107719659805,0.4085675776004791,0.17277465760707855,-0.029299823567271233,0.028540877625346184,0.22192040085792542,-0.05279475823044777,0.23103342950344086,-0.11225461959838867,-0.05085938051342964,0.10494741052389145
i really want to be able to make a change in people's lives.,"[""I really want to be able to make a change in people's lives.""]","['i', 'really', 'want', 'to', 'be', 'able', 'to', 'make', 'a', 'change', 'in', 'people', ""'s"", 'lives', '.']",0,0,0,0,0,0,0,0.35,0.4125,0,0,4,1,2,1,0,1,1,-0.23549054563045502,0.2470240294933319,0.05698051303625107,0.04469304904341698,0.14881806075572968,-0.4792421758174896,0.21946510672569275,0.5424138903617859,-0.18020525574684143,-0.3312053978443146,0.1456659883260727,-0.3375653028488159,-0.04436023533344269,0.22058115899562836,0.10440190881490707,0.0260792039334774,0.17144066095352173,-0.22224241495132446,-0.1624300479888916,-0.5641470551490784,-0.024202048778533936,-0.051366474479436874,0.297301322221756,-0.03197657689452171,-0.07137341052293777,0.08796565979719162,-0.23991833627223969,0.0899927169084549,-0.08868861198425293,0.08106084913015366,0.4310259222984314,0.038718607276678085,0.30103203654289246,-0.19431330263614655,0.04920497164130211,0.2866593897342682,0.21191617846488953,0.0744527280330658,-0.07617367058992386,-0.1927824765443802,0.06268107146024704,-0.004164222162216902,-0.0571594201028347,-0.09816136956214905,0.06697612255811691,-0.006739766336977482,-0.10259449481964111,0.09085565060377121,0.12797294557094574,0.19002477824687958,-0.07685478031635284,-0.05118035897612572,-0.11232022941112518,-0.04179777204990387,0.0344938263297081,0.1651323139667511,0.13854347169399261,0.1131957620382309,-0.13402293622493744,0.19261938333511353,0.071354441344738,-0.1243247464299202,0.1758168786764145,0.14253643155097961,-0.1206568107008934,0.3335798382759094,0.3447273075580597,0.08285700529813766,-0.27504774928092957,0.3742116391658783,0.03646435588598251,0.15423892438411713,0.19547761976718903,-0.011405086144804955,0.4286196827888489,-0.21390315890312195,-0.02934669516980648,0.0728674978017807,0.0004721071745734662,-0.2515929341316223,-0.31434166431427,0.056965287774801254,-0.10980146378278732,0.007307017687708139,-0.21056503057479858,-0.1066460981965065,0.31276556849479675,0.05353079363703728,0.2210117131471634,-0.06393669545650482,0.41541406512260437,0.16691067814826965,0.01505244616419077,0.04443085566163063,0.13347011804580688,-0.1027374193072319,0.2378082275390625,-0.13041366636753082,-0.08134372532367706,0.17464923858642578
