sentence,label,phrase,batch
"by going to school teaching this class, i am able to gain perspectives sufficient knowledge to provide a helping hand to all.",0,"['For my loved ones These include my family, friends, my lover They all push me to achieve greatness, with their unwavering support, they give me power to stay grounded']",1
"for change, i am here to change my life others.",0,"['For my loved ones These include my family, friends, my lover They all push me to achieve greatness, with their unwavering support, they give me power to stay grounded']",1
somewhow i will accomplish that by finding myself learning from others.,0,"['For my loved ones These include my family, friends, my lover They all push me to achieve greatness, with their unwavering support, they give me power to stay grounded']",1
"for my loved ones these include my family, friends, my lover they all push me to achieve greatness, with their unwavering support, they give me power to stay grounded",1,"['For my loved ones These include my family, friends, my lover They all push me to achieve greatness, with their unwavering support, they give me power to stay grounded']",1
the reason why i am here is because i want to achieve more out of life.,0,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
i started working right out of high school and it took me a few years to really gain the motivation to go back to school and transfer from my community college.,0,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
"initially, my motivation was very revolved around myself and proving others wrong, but eventually that motivation bloomed into proving to myself that i can and will continue to improve myself not only through school, but through life as well.",0,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
"i am taking this sci class (aside from the fact that it is mandatory for me), because i really need that extra push to set aside time to focus on strengthening my knowledge in physics.",0,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
"although i am not a physics major, i need this class and physics 2 in order to get my undergraduate degree.",0,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
"i am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that i need to do this for them too.",1,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
"my parents have never forced me to do anything i didnt want to do, but always supported the career choices or academic choices i decided on.",1,"['I am also here for my family; more specifically my parents, but my entire family has been such a solid support system for me that I need to do this for them too. My parents have never forced me to do anything I didnt want to do, but always supported the career choices or academic choices I decided on.']",1
i am here to learn more about physics.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"i come here to achieve the skills needed to solve physics problems, all sorts.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"i need to be able to remember, comprehend, and manipulate various formulas.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i come here to learn more about concepts that physics has in general.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"i also need physics to get into the medical school i want to get into, but i really enjoy physics and the challenging problems it brings.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i am also here to get my general education done.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"most importantly, i am here because i want to understand more about physics because my grandfather was a physics professor and also taught at uc berkeley.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"i am here to understand measurements, calculations, and various types of problems that specialize in different laws of gravity.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"i am here to build a life for myself and am starting with getting a good grade in physics, and this class will hopefully enable me to do so.",0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i am here to get a degree.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i am here to enjoy my life in a part of the world that is still somewhat new to me.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i am here because i want to experience adulthood and life on my own.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
i am here to start my life.,0,"['Most importantly, I am here because I want to understand more about physics because my grandfather was a physics professor and also taught at UC Berkeley']",1
"""why am i here?"" is a question i ask myself everyday.",0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
i love college especially everything that it has to offer.,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
but sometimes i just feel like changing my major because of many reasons.,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
one being i love many topics.,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
"meaning i love being with people, animals, math, discussing ethical issues,i love being political, i believe i am good with math.",0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
the list keeps going!,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
"so like how am i suppose to pick one concentration and follow through with it, if i love being involved with multiple things.",0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
that is why i ask myself this question.,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
"but at the end of the day, i try to take it day by day because i know i overwhelm myself with things.",0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
another reason why i am in college is not only accomplish something for myself but to see my family happy!,1,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
"i am a big family person, and their literally everything to me.",1,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
if it wasn't for my family specifically my siblings i know that i wouldn't be as motivated to keep going.,1,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
i also like being an example for my brother because he thinks dropping out is an option.,0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
"i like to think that he knows as long as we are in this together, we will make it to the finish line.",0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",1
i am here because i always wanted to be involved in the stem field ever since i have been a little kid.,0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
i was first brought in the stem field when my mother brought me a book about the solar system and the formation of the planets and moons in the solar system.,0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
this sparked a natural curiosity inside of me to pursue this knowledge further.,0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
another reason why i am here is that i would be the first in my family to be able to go to college and pursue a degree in biology.,1,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
"also, i am an african american male, and there is not a great representation in the stem fields, and i want to help change that perception.",0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
"eventually, when i attended high school, i was apart of an internship at the california academy of sciences as an education intern who would teach people about the various scientific topics that are discussed here.",0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
"during my time there, i started to get more involved with the many biology departments which allow me to set up mentorships with the researchers to develop a love for biology because i have an interest in learning how biology works for the creation of all things that are living on the planet.",0,['my mother brought me a book about the solar system and the formation of the planets and moons in the solar system'],1
i am here because i am a first generation student and i want to make my parents proud.,1,['my parents are able to help me and support me every step of the way.'],1
i am so privileged to be able to be going to college and be able to further my education.,0,['my parents are able to help me and support me every step of the way.'],1
i want to finish college and then go to medial school and be able to become a obgyn doctor!,0,['my parents are able to help me and support me every step of the way.'],1
helping woman and being able to help and see the a human be created and form is so amazing to me and i find it super interesting and i am hoping that being able to go to college and doing good in all my classes will help me with my dreams come true.,0,['my parents are able to help me and support me every step of the way.'],1
i am very lucky to be in such an amazing school and that my parents are able to help me and support me every step of the way.,1,['my parents are able to help me and support me every step of the way.'],1
my sister wasnt able to go to a four year so for my family me being in a four year school is amazing and the fact that im the first from my family is amazing and i dont want to let them down.,1,['my parents are able to help me and support me every step of the way.'],1
i am taking this class for extra help because i want to do really good and i want to be able to understand and pass the class with a good grade and actually understand it so that i can do good in the next physics class that i have to take in the future.,0,['my parents are able to help me and support me every step of the way.'],1
i am here because i want to have a successful future.,0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
i am here because i want to be able to give back to my family and my community.,1,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"most importantly, i am here because of my fiancee, jordan.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
we were together for seven years since we were thirteen years old.,0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"he was my rock, my best friend, and my biggest supporter.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"jordan passed away unexpectedly this year, on march 2nd, 2019.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"i took some time off school, and decided to come back the next semester (now) because school was always really important to jordan, and i have been really focused on not letting him down.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"this year has been extremely long and challenging so far, and i am just trying to find my way back.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"ive been making new friends in my new classes, and creating new study groups in my science classes which has really been a large help for me so far this semester.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
i have also been looking for science clubs to join in order to meet other people from my major.,0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"nevertheless, from the day he passed, everything i do and will do will be for him.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
"so, im here to complete school and walk across that stage for the both of us.",0,"['Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter.']",1
in general i am in school so that i may pursue a career in child psychiatry.,0,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
"i decided when i was younger that i wanted to be able to live a comfortable lifestyle when i am older and so in order to do that i have to get a job that i not only love, but also will be able to support myself and my future family.",1,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
"i understood early on that it is better to go to school when youre younger so that if you decide to have a family, you can be with them more often than not.",1,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
my parents went back to school when i was little so they took turns working or in school as well as took turns taking care of me.,1,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
they told me a lot about how it was such a struggle to not be able to spend as much time with me when i was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.,0,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
"so, that is what i am doing, i am getting school done with early so that later on itll be easier to have a family and could already have a creeer and be set that way.",0,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1
when asked the question of why i am here i think about my parents and their experience and message to me.,1,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
"my mom and my dad stopped going to school for a period of time before they had me and once they did have me, they took turns going back to college while working in between.",1,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
"during this time, they were not able to spend time with me and would have my grandparents take care of me.",1,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
"they were stressed out with work, school, and me.",0,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
when i started high school my parents talked to me about the struggle with balancing our family along with school and work.,1,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
"my mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school, since that is what they wished they would have done.",1,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
i see why they want me to go to school and i want to make them proud.,0,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
"i found my calling in the sciences and am now pursuing a career in child psychiatry am here because i want to not only better my own life, but better the lives of others to the best of my ability.",0,"['When asked the question of why I am here I think about my parents and their experience and message to me.', 'When I started high school my parents talked to me about the struggle with balancing our family along with school and work. My mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school']",1
this is a very broad statement so im going to take it in the aspect of why am i in school and why am i in this class.,0,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
"a lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.",1,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
i enjoy school and its not typically something i am forced to just do.,0,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
i wanted to study science and physics was part of my requirements so that specifically why i am in this class.,0,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
"surrounding my major, i decided to go to sf state and stay home because it would help me save money and allow for me to think bigger for med school and be able to go away.",0,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
"to continue to pursue this career means that i have to keep up with my classes and know what to take and be here, present and ready to learn.",0,"['A lot of what my family taught us throughout the years has always been through education and knowing that, thats what our biggest goal was.']",1
i am here for many different reasons.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
im at san francisco state university because i chose to go to college at a place close enough to home for me to be able to commute and still get to explore a new area.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
i knew i wanted to go to college since i was in kindergartenwhen i realized that my dream career was to become a veterinarian.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
the implications of the amount of work and dedication that vet school required didnt fully hit me until i was in high school.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
"i am a first generation college student, thus the whole college application process and requirements were new to me.",1,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
i decided to take ap classes in high school to better prepare myself for the heavy work load that i would be dealing with after i graduated.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
my parents immigrated to u.s. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.,1,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
"however, the decision to go to college was completely up to us.",0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
i knew i wanted to become a veterinarian thus beginning my upper level education is a huge achievement to me and im happy it makes my parents proud as well.,1,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
im in this physics lab class because its a requirement for my zoology concentration in biology that i am working towards.,0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
"i dont have any prior experience with physics classes, but i am looking forward to learning and strengthening my knowledge on this subject.",0,['My parents immigrated to U.S. in large part to provide their future kids with better opportunities and the financial stability required for us to go to college.'],1
"the reason i am here, taking this physics lab and lecture is because i am a biology major, and it is one of the classes needed for me to take in order to move up to taking higher classes.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"i honestly didnt know anything about physics before taking the class, since i never took a class in high school.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"i can honestly say this is one of the hardest classes ive taken so far, since i had trouble understanding since day one lecture.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"i am here taking this class because i am genuinely interested in being a scientist, though.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"i know it takes time and patience to get to where i want to be, but i know i can achieve once i get my head straight and focus enough.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"in the future, im hoping to be in the medical field, specially working in sonography.",0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
my aunt is someone i look up to since she is a radiologist at the stanford medical center in palo alto.,0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
i want to be able to follow in her steps and to make my family and her proud.,1,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
shes someone who highly supports me getting a college education and she is one of the reasons i continue to push myself even when things get difficult.,0,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
"in conclusion, that is why im here, to work with sonography and to make my family and even myself proud.",1,['My aunt is someone I look up to since she is a radiologist at the Stanford Medical Center in Palo Alto. I want to be able to follow in her steps and to make my family and her proud. Shes someone who highly supports me getting a college education and she is one of the reasons I continue to push myself even when things get difficult.'],1
i am here because i want to further my education and expand my knowledge.,0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
i am here because i am working hard to make something of myself.,0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
i want to be successful and happy in my career as a marine biologist and i want to make my parents proud.,1,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
going to college was an easy choice for me because ive seen what could happen if you dont work hard and chase your dreams.,0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
i want to help change our world for the better and i dont want to end up living a life that ill regret.,0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
"i am here to prove that i can do anything i set my mind to, not only to others, but to myself as well.",0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
"i wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally.",1,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
i am grateful for everything they have done and will do to get me where i need to be.,0,"['I wouldnt be here if it wasnt for my parents constant support financially, physically, and mentally. I am grateful for everything they have done and will do to get me where I need to be.']",1
why am i here? is such a complex question to answer.,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
why am i here at sfsu?,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
"that question does back to the 90s, my parents came to this country to give their future children a better life than the one they had in mexico.",1,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
"fastforeword 18 years, three kids later, and one on their way to college.",0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
"i took the jc route; college tuition was too expensive, and it was just economically better for me to go to a junior college.",0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
i always knew what i wanted to study and go to college.,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
i had to take advantage of the chance of getting an education.,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
i wanted to make my parents proud and wanted to obtain a college degree.,1,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
when deciding on what school to transfer too i remembered how much i love the atmosphere of sfsu and of the city.,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
i am currently studying biology here at sfsu and am so far enjoying it.,0,['my parents came to this country to give their future children a better life than the one they had in Mexico.'],1
why am i here?,0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"i am taking classes at san francisco state university because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.",1,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"eventually, i came along.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"we never left the bay, and i had lived my entire childhood in the cities san francisco and daly city.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"growing up, i always had an interest in literature, and then music.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"during grade school, i taught myself how to play several instruments.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
it was truly a passion of mine.,0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"with my best interest in mind, my mom continuously attempted to curb my interest in music.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
she saw it as a massive waste of my time and future were i to pursue it further.,0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"instead, she pushed me to join the robotics team.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
"although i am interested in science now, her pushing me to do robotics did not affect that choice.",0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1
